subject,model_name,eval_index,image_id,positive_similarity,hardest_impostor_similarity,hardest_impostor_index,margin,full_pool_rank,sampled_top1_success_rate,sampled_rank_mean,sampled_rank_median
5,cycle40_subj05_prior0_1sess_150ep,547,41574,0.051552456,0.040042207,488,0.011510249,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,548,41623,0.030831056,0.033838637,487,-0.0030075815,5.0,0.3333333333333333,1.8888888888888888,2.0
5,cycle40_subj05_prior0_1sess_150ep,549,41653,0.0398933,0.04018794,590,-0.00029464066,2.0,0.5714285714285714,1.4285714285714286,1.0
5,cycle40_subj05_prior0_1sess_150ep,550,41710,0.042777218,0.04456138,530,-0.0017841607,2.0,0.6666666666666666,1.3333333333333333,1.0
5,cycle40_subj05_prior0_1sess_150ep,551,41778,0.03761144,0.04193647,455,-0.0043250285,4.0,0.375,2.0,2.0
5,cycle40_subj05_prior0_1sess_150ep,552,41814,0.050085757,0.04194315,590,0.008142605,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,553,41927,0.039908845,0.046879392,777,-0.006970547,7.0,0.0,3.3333333333333335,3.0
5,cycle40_subj05_prior0_1sess_150ep,554,41934,0.05724448,0.035548303,545,0.021696176,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,555,42007,0.03957827,0.054916654,990,-0.015338384,9.0,0.1,3.1,3.0
5,cycle40_subj05_prior0_1sess_150ep,556,42126,0.061871402,0.05488331,765,0.0069880933,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,557,42166,0.054376967,0.050820854,12,0.0035561137,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,558,42171,0.05433787,0.034399584,905,0.019938286,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,559,42214,0.052275203,0.042591654,756,0.009683549,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,560,42224,0.047257133,0.044275343,750,0.0029817894,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,561,42238,0.041909046,0.04110913,276,0.0007999167,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,562,42299,0.05255298,0.059710506,187,-0.007157527,3.0,0.42857142857142855,1.7142857142857142,2.0
5,cycle40_subj05_prior0_1sess_150ep,563,42473,0.043868095,0.042302836,680,0.001565259,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,564,42563,0.04368511,0.038174745,610,0.0055103637,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,565,42642,0.030892186,0.041977722,522,-0.011085536,17.0,0.0,6.0,5.0
5,cycle40_subj05_prior0_1sess_150ep,566,42648,0.022857333,0.047296632,911,-0.0244393,125.0,0.0,36.25,36.0
5,cycle40_subj05_prior0_1sess_150ep,567,42697,0.04538532,0.0464667,706,-0.001081381,2.0,0.5555555555555556,1.4444444444444444,1.0
5,cycle40_subj05_prior0_1sess_150ep,568,42781,0.018984016,0.03435339,827,-0.015369374,46.0,0.0,15.875,16.5
5,cycle40_subj05_prior0_1sess_150ep,569,42851,0.04989759,0.04513363,610,0.004763957,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,570,42912,0.035206415,0.04540062,417,-0.010194205,4.0,0.4444444444444444,2.0,2.0
5,cycle40_subj05_prior0_1sess_150ep,571,42946,0.046119485,0.053961158,93,-0.007841673,11.0,0.0,4.0,4.0
5,cycle40_subj05_prior0_1sess_150ep,572,42980,0.048773695,0.036302637,547,0.0124710575,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,573,43107,0.034346953,0.04871214,590,-0.014365189,6.0,0.0,2.8,3.0
5,cycle40_subj05_prior0_1sess_150ep,574,43156,0.041228663,0.037068795,66,0.0041598678,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,575,43157,0.048620153,0.04577339,694,0.0028467625,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,576,43159,0.03950646,0.035069373,591,0.004437089,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,577,43164,0.04483266,0.03840618,522,0.0064264834,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,578,43224,0.038918786,0.040687826,159,-0.0017690398,4.0,0.3333333333333333,1.75,2.0
5,cycle40_subj05_prior0_1sess_150ep,579,43250,0.037897445,0.049536306,703,-0.011638861,10.0,0.0,4.181818181818182,4.0
5,cycle40_subj05_prior0_1sess_150ep,580,43288,0.034413844,0.031386077,982,0.003027767,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,581,43428,0.03787946,0.044358056,674,-0.0064785965,5.0,0.4,1.8,2.0
5,cycle40_subj05_prior0_1sess_150ep,582,43429,0.060980696,0.043636408,515,0.017344289,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,583,43445,0.04695915,0.048748482,847,-0.0017893314,2.0,0.875,1.125,1.0
5,cycle40_subj05_prior0_1sess_150ep,584,43465,0.036104944,0.04659463,777,-0.010489687,10.0,0.0,3.6,3.5
5,cycle40_subj05_prior0_1sess_150ep,585,43500,0.045271087,0.043968078,714,0.0013030097,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,586,43619,0.048325058,0.043950245,695,0.0043748133,1.0,1.0,1.0,1.0
