subject,model_name,eval_index,image_id,positive_similarity,hardest_impostor_similarity,hardest_impostor_index,margin,full_pool_rank,sampled_top1_success_rate,sampled_rank_mean,sampled_rank_median
7,cycle44_subj07_margin0_1sess_150ep,888,64893,0.02392797,0.055607956,396,-0.031679988,393.0,0.0,119.75,120.5
7,cycle44_subj07_margin0_1sess_150ep,889,64979,0.03903746,0.05271344,490,-0.01367598,75.0,0.0,22.083333333333332,22.5
7,cycle44_subj07_margin0_1sess_150ep,890,65010,0.060378917,0.056529082,286,0.0038498342,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,891,65069,0.065480635,0.051353958,163,0.014126677,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,892,65148,0.05451144,0.053523477,923,0.0009879619,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,893,65187,0.036272544,0.051926646,886,-0.015654102,72.0,0.0,22.0,22.0
7,cycle44_subj07_margin0_1sess_150ep,894,65232,0.049383868,0.050681107,204,-0.0012972392,4.0,0.5833333333333334,1.75,1.0
7,cycle44_subj07_margin0_1sess_150ep,895,65253,0.025142176,0.041599635,178,-0.016457459,94.0,0.0,27.6,30.0
7,cycle44_subj07_margin0_1sess_150ep,896,65267,0.039813213,0.042901468,178,-0.0030882545,5.0,0.15384615384615385,2.3076923076923075,2.0
7,cycle44_subj07_margin0_1sess_150ep,897,65376,0.054589882,0.051886387,621,0.0027034953,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,898,65414,0.05403829,0.046246186,106,0.007792104,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,899,65445,0.035348352,0.04976166,141,-0.014413308,25.0,0.0,7.6,7.5
7,cycle44_subj07_margin0_1sess_150ep,900,65639,0.066737354,0.057836987,753,0.008900367,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,901,65654,0.037829418,0.051964596,760,-0.014135178,18.0,0.0,6.4,6.5
7,cycle44_subj07_margin0_1sess_150ep,902,65686,0.030918647,0.047951344,984,-0.017032698,41.0,0.0,11.88888888888889,12.0
7,cycle44_subj07_margin0_1sess_150ep,903,65769,0.047328644,0.05195355,770,-0.004624907,4.0,0.0,2.8,3.0
7,cycle44_subj07_margin0_1sess_150ep,904,65799,0.050537143,0.052747663,984,-0.0022105202,3.0,0.45454545454545453,1.6363636363636365,2.0
7,cycle44_subj07_margin0_1sess_150ep,905,65821,0.056519408,0.06855245,11,-0.012033042,4.0,0.2857142857142857,2.142857142857143,2.0
7,cycle44_subj07_margin0_1sess_150ep,906,65872,0.047472708,0.052094247,764,-0.0046215393,2.0,0.75,1.25,1.0
7,cycle44_subj07_margin0_1sess_150ep,907,65920,0.04801363,0.054155264,770,-0.006141633,7.0,0.0,2.875,3.0
7,cycle44_subj07_margin0_1sess_150ep,908,65943,0.035650633,0.050415535,475,-0.014764901,29.0,0.0,9.666666666666666,10.0
7,cycle44_subj07_margin0_1sess_150ep,909,66004,0.058012575,0.057132844,576,0.00087973103,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,910,66214,0.04379083,0.05049305,601,-0.006702222,8.0,0.2222222222222222,2.888888888888889,3.0
7,cycle44_subj07_margin0_1sess_150ep,911,66216,0.049102496,0.06391866,541,-0.014816161,5.0,0.25,2.0,2.0
7,cycle44_subj07_margin0_1sess_150ep,912,66278,0.07156747,0.05854109,809,0.013026379,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,913,66330,0.04058933,0.04309651,40,-0.00250718,6.0,0.16666666666666666,2.8333333333333335,3.0
7,cycle44_subj07_margin0_1sess_150ep,914,66342,0.050119616,0.04929902,370,0.0008205958,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,915,66421,0.03278435,0.058254126,947,-0.025469776,150.0,0.0,45.42857142857143,44.0
7,cycle44_subj07_margin0_1sess_150ep,916,66464,0.047259778,0.054689147,567,-0.007429369,10.0,0.0,3.1,3.0
7,cycle44_subj07_margin0_1sess_150ep,917,66479,0.033550564,0.05001791,760,-0.016467344,83.0,0.0,26.272727272727273,26.0
7,cycle44_subj07_margin0_1sess_150ep,918,66489,0.033045113,0.044510614,372,-0.011465501,18.0,0.0,6.0,6.0
7,cycle44_subj07_margin0_1sess_150ep,919,66580,0.050679367,0.052296963,308,-0.0016175956,5.0,0.14285714285714285,2.0,2.0
7,cycle44_subj07_margin0_1sess_150ep,920,66643,0.047435336,0.04749749,186,-6.215274e-05,2.0,0.25,1.75,2.0
7,cycle44_subj07_margin0_1sess_150ep,921,66773,0.064604744,0.058253273,82,0.006351471,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,922,66836,0.05867771,0.045602605,388,0.013075106,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,923,66946,0.046511978,0.044174697,139,0.0023372807,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,924,66976,0.05014478,0.055797044,469,-0.0056522638,3.0,0.5,1.6666666666666667,1.5
7,cycle44_subj07_margin0_1sess_150ep,925,67045,0.05431627,0.045057453,696,0.009258818,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,926,67113,0.05090822,0.051781304,57,-0.0008730851,2.0,0.7777777777777778,1.2222222222222223,1.0
7,cycle44_subj07_margin0_1sess_150ep,927,67168,0.053511627,0.062338255,50,-0.008826628,5.0,0.1111111111111111,2.3333333333333335,2.0
7,cycle44_subj07_margin0_1sess_150ep,928,67204,0.045986027,0.05022318,571,-0.0042371526,6.0,0.15384615384615385,2.5384615384615383,3.0
7,cycle44_subj07_margin0_1sess_150ep,929,67237,0.052593593,0.046897817,717,0.005695775,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,930,67252,0.038144026,0.047902487,274,-0.009758461,3.0,0.5,1.5,1.5
7,cycle44_subj07_margin0_1sess_150ep,931,67295,0.04165048,0.049909577,522,-0.008259095,23.0,0.0,7.444444444444445,7.0
7,cycle44_subj07_margin0_1sess_150ep,932,67363,0.05013491,0.05253424,812,-0.0023993328,2.0,0.6,1.4,1.0
7,cycle44_subj07_margin0_1sess_150ep,933,67742,0.04934046,0.055012494,947,-0.005672034,6.0,0.2222222222222222,2.7777777777777777,2.0
7,cycle44_subj07_margin0_1sess_150ep,934,67802,0.05149854,0.060083993,710,-0.008585453,2.0,0.6666666666666666,1.3333333333333333,1.0
7,cycle44_subj07_margin0_1sess_150ep,935,67829,0.04186862,0.04991181,18,-0.008043189,23.0,0.0,7.555555555555555,8.0
7,cycle44_subj07_margin0_1sess_150ep,936,68023,0.02671013,0.04562435,178,-0.018914219,209.0,0.0,65.07692307692308,63.0
7,cycle44_subj07_margin0_1sess_150ep,937,68168,0.03903938,0.05574779,769,-0.016708408,29.0,0.0,8.75,9.0
7,cycle44_subj07_margin0_1sess_150ep,938,68278,0.04736788,0.052052457,327,-0.0046845786,4.0,0.15384615384615385,2.076923076923077,2.0
7,cycle44_subj07_margin0_1sess_150ep,939,68311,0.056247257,0.048570577,659,0.0076766796,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,940,68339,0.0427763,0.053036746,57,-0.010260444,14.0,0.0,5.5,5.0
7,cycle44_subj07_margin0_1sess_150ep,941,68418,0.059663285,0.059074398,380,0.00058888644,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,942,68471,0.05947277,0.059001427,881,0.00047134236,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,943,68741,0.05794645,0.04748616,755,0.010460291,1.0,1.0,1.0,1.0
