subject,eval_index,nsd_image_id,prior0_image_rank,prior_low_image_rank,image_rank_delta_prior_low_minus_prior0,prior0_brain_rank,prior_low_brain_rank,brain_rank_delta_prior_low_minus_prior0,image_score_delta_prior_low_minus_prior0,brain_score_delta_prior_low_minus_prior0,flat_norm_delta_prior_low_minus_prior0,mean_token_norm_delta_prior_low_minus_prior0,brain_margin_hardest_delta_prior_low_minus_prior0,image_margin_hardest_delta_prior_low_minus_prior0,brain_margin_top5_delta_prior_low_minus_prior0,image_margin_top5_delta_prior_low_minus_prior0,blurry_pixcorr_prior0,blurry_pixcorr_prior_low,blurry_pixcorr_delta_prior_low_minus_prior0,recons_pixcorr_prior0,recons_pixcorr_prior_low,recons_pixcorr_delta_prior_low_minus_prior0,enhanced_pixcorr_prior0,enhanced_pixcorr_prior_low,enhanced_pixcorr_delta_prior_low_minus_prior0,enhanced_evalmix_pixcorr_prior0,enhanced_evalmix_pixcorr_prior_low,enhanced_evalmix_pixcorr_delta_prior_low_minus_prior0
7,191,16063,2.0,280.0,278.0,3.0,2.0,-1.0,0.010088742,0.010088742,-19.854187,-0.35261345,0.00013705343,-0.036879912,0.00096599385,-0.03615684,0.2639458,0.27727896,0.013333172,0.24328163,0.34682345,0.10354182,0.2729214,0.36665326,0.09373185,0.29405564,0.3815729,0.08751726
7,192,16252,1.0,138.0,137.0,1.0,1.0,0.0,0.012923554,0.012923554,-36.4722,-1.1740265,-0.0044756904,-0.028318863,-0.004918821,-0.028654113,0.39978173,0.39755064,-0.0022310913,0.04784399,0.21954104,0.17169705,0.03185088,0.22415508,0.19230421,0.092954196,0.260505,0.1675508
7,193,16344,15.0,921.0,906.0,1.0,2.0,1.0,-0.00986026,-0.00986026,-39.3468,-1.1207962,-0.007659955,-0.04564181,-0.0060608387,-0.047191307,0.54458284,0.4799902,-0.06459263,0.5461255,0.43496183,-0.111163646,0.5689873,0.45284086,-0.116146445,0.59997684,0.4781242,-0.12185264
7,194,16421,7.0,35.0,28.0,1.0,3.0,2.0,0.026455007,0.026455007,-47.22519,-1.8289928,-0.004482057,-0.014077619,-0.004564833,-0.012334421,0.278754,0.25931886,-0.019435138,0.10170499,0.1624629,0.060757913,0.13146324,0.19409564,0.0626324,0.16201201,0.21409005,0.05207804
7,195,16466,1.0,102.0,101.0,1.0,1.0,0.0,0.011556096,0.011556096,-7.4807434,0.45607185,-0.0017188191,-0.034572892,-0.004701458,-0.03192802,0.3824207,0.29981187,-0.08260882,0.101261266,0.02614843,-0.075112835,0.093809575,0.023648493,-0.07016108,0.12334218,0.059240736,-0.06410144
7,196,16616,1.0,62.0,61.0,1.0,1.0,0.0,0.011239156,0.011239156,-39.454956,-1.091011,-0.003809996,-0.031279046,-0.0033671334,-0.029172927,0.40467224,0.46148244,0.0568102,0.2602492,0.29450232,0.03425312,0.2560237,0.29690897,0.04088527,0.2949198,0.3332431,0.038323313
7,197,16635,5.0,249.0,244.0,4.0,3.0,-1.0,0.014703628,0.014703628,1.5620728,0.9684715,0.0034794807,-0.03582091,0.0011563413,-0.028579544,0.13228875,0.20190266,0.069613904,0.11222476,0.14297783,0.030753076,0.11556267,0.14629547,0.030732803,0.12431607,0.16241302,0.03809695
7,198,16655,44.0,171.0,127.0,25.0,47.0,22.0,0.025979158,0.025979158,-19.916595,-0.38261795,0.0008289516,-0.014361028,0.00059974566,-0.01572546,-0.25211605,-0.00077646284,0.25133958,-0.41752928,-0.27800047,0.13952881,-0.45264992,-0.3104742,0.14217573,-0.4474845,-0.29799807,0.14948642
7,199,16702,1.0,202.0,201.0,1.0,1.0,0.0,0.010872416,0.010872416,3.6817932,1.1021252,0.0008896552,-0.035724457,-0.0012825802,-0.033925347,0.45720017,0.45069715,-0.0065030158,0.30425456,0.2929777,-0.011276871,0.31597272,0.29923785,-0.016734868,0.3535016,0.33475393,-0.018747658
7,200,16723,1.0,40.0,39.0,1.0,2.0,1.0,0.014045522,0.014045522,-41.054413,-1.6709785,-0.002360709,-0.03422369,-0.0037374347,-0.03053362,0.80507946,0.7904669,-0.0146125555,0.7441525,0.7031701,-0.040982366,0.7727688,0.7265906,-0.04617822,0.8061967,0.75967574,-0.04652095
7,201,16823,1.0,53.0,52.0,1.0,1.0,0.0,-0.0059716217,-0.0059716217,-101.78693,-4.472677,-0.0029144287,-0.055928748,-0.005963564,-0.049047362,0.24511366,0.15321594,-0.09189771,0.047092315,0.013592208,-0.033500105,0.054271106,0.028346062,-0.025925044,0.086934894,0.048992842,-0.037942052
7,202,16841,52.0,444.0,392.0,8.0,34.0,26.0,0.0140072405,0.0140072405,10.929901,1.4236813,-0.0016367584,-0.029565204,-0.002762854,-0.026617087,0.4013996,0.37199733,-0.029402286,-0.07510627,0.30633843,0.3814447,-0.07570502,0.2997454,0.37545043,-0.034795832,0.31436577,0.3491616
7,203,16865,1.0,155.0,154.0,1.0,1.0,0.0,0.008747168,0.008747168,-14.187927,0.07817459,-0.0013295189,-0.02818567,-0.004338108,-0.027621657,0.5750726,0.5592865,-0.015786111,0.3237386,0.55092543,0.22718683,0.31311435,0.56449085,0.2513765,0.38185135,0.5865024,0.20465103
7,204,16868,1.0,6.0,5.0,1.0,2.0,1.0,0.022709247,0.022709247,-4.421509,0.7167473,-0.004822299,-0.02422211,-0.005524397,-0.020377949,0.3668948,0.15172772,-0.21516709,-0.35313502,-0.04782715,0.30530787,-0.34308675,-0.028524796,0.31456196,-0.28855482,-0.009483531,0.27907127
7,205,16917,1.0,44.0,43.0,1.0,1.0,0.0,0.012162175,0.012162175,-92.84659,-4.1387653,-0.007764414,-0.019408956,-0.009911567,-0.02147102,0.2713293,0.18503235,-0.08629696,0.29992974,0.09717764,-0.2027521,0.2880027,0.087142594,-0.20086011,0.3056323,0.10211003,-0.20352226
7,206,17048,10.0,160.0,150.0,1.0,2.0,1.0,0.019932646,0.019932646,-0.4421997,0.88822746,-0.003116209,-0.022430506,-0.0020128712,-0.02027369,0.36959836,0.32020542,-0.04939294,0.24139354,0.24178562,0.00039207935,0.2510633,0.24897563,-0.0020876527,0.27348998,0.2653358,-0.008154184
7,207,17230,47.0,200.0,153.0,3.0,10.0,7.0,0.024325386,0.024325386,-18.678955,0.11668205,-0.0036980473,-0.011965685,-0.003270395,-0.014131285,0.15581861,0.12994689,-0.025871724,-0.021652393,0.02469536,0.046347752,-0.013284126,0.04501752,0.05830165,0.016477862,0.059840664,0.043362804
7,208,17238,1.0,14.0,13.0,2.0,2.0,0.0,0.022265796,0.022265796,-4.8193665,0.82191277,-4.1641295e-05,-0.019032158,-0.0022361912,-0.02095668,-0.021624746,0.07541759,0.09704234,0.27507496,0.172355,-0.10271996,0.27878624,0.1799473,-0.09883894,0.2695993,0.17698166,-0.09261763
7,209,17369,7.0,347.0,340.0,4.0,20.0,16.0,0.010423731,0.010423731,20.028046,1.9925995,-0.00089143217,-0.033245802,-0.0020642094,-0.027839158,0.3572161,0.28896266,-0.06825343,0.14065622,0.23055586,0.089899644,0.1433503,0.24833962,0.10498932,0.17044091,0.2614802,0.0910393
7,210,17374,2.0,57.0,55.0,1.0,1.0,0.0,0.018300816,0.018300816,-29.965546,-0.69843864,-0.004109293,-0.018048294,-0.003737431,-0.020546775,0.4216294,0.46257138,0.040941983,0.003074481,-0.23914555,-0.24222003,0.024186762,-0.24095243,-0.2651392,0.096276894,-0.1654641,-0.26174098
7,211,17450,9.0,75.0,66.0,1.0,1.0,0.0,0.015384663,0.015384663,-54.742096,-2.2810135,0.0031508207,-0.013352703,0.0017569102,-0.012930166,0.5669444,0.52596456,-0.040979862,0.3629487,0.31116095,-0.051787734,0.38061428,0.32506955,-0.055544734,0.42995372,0.3756232,-0.054330528
7,212,17463,9.0,130.0,121.0,4.0,1.0,-3.0,0.020426244,0.020426244,-38.428345,-0.75564766,0.0030248724,-0.020537477,0.0037326328,-0.0187946,0.8829702,0.8728264,-0.0101438165,0.62382066,0.69858515,0.07476449,0.6571924,0.74358183,0.08638942,0.70782703,0.7798894,0.07206237
7,213,17485,23.0,309.0,286.0,2.0,5.0,3.0,0.017925002,0.017925002,-25.045898,-0.23186684,0.0028233528,-0.029044755,-0.0025012307,-0.023642495,0.58464956,0.553101,-0.03154856,0.4540842,0.4409236,-0.013160586,0.4566981,0.44836938,-0.008328706,0.49951065,0.48574188,-0.013768762
7,214,17549,2.0,57.0,55.0,1.0,1.0,0.0,0.020908274,0.020908274,-51.66165,-1.6251774,6.464496e-05,-0.024643395,-0.0013424382,-0.019341998,0.22291404,0.26939094,0.0464769,-0.12222746,-0.07330607,0.04892139,-0.13969077,-0.08733411,0.05235666,-0.099166505,-0.04527193,0.053894576
7,215,17595,1.0,115.0,114.0,1.0,1.0,0.0,-0.0029629543,-0.0029629543,-63.097504,-2.270712,-0.0074835345,-0.04040505,-0.010930236,-0.035462074,0.3441646,0.3272407,-0.016923904,-0.08412297,0.41770858,0.50183153,-0.09058111,0.40175876,0.49233988,-0.02944658,0.42245618,0.45190275
7,216,17776,12.0,222.0,210.0,4.0,3.0,-1.0,0.015498139,0.015498139,-11.503876,0.43874168,0.0059555136,-0.030955687,0.0021544695,-0.02806566,0.14318196,0.13559638,-0.007585585,0.20409891,0.16534129,-0.038757622,0.2077322,0.17269002,-0.03504218,0.21010837,0.18329957,-0.026808798
7,217,17794,1.0,45.0,44.0,1.0,1.0,0.0,0.01002669,0.01002669,-53.48575,-2.0817623,6.457418e-05,-0.026771903,0.0003416948,-0.025294747,-0.27951646,0.07904422,0.35856068,-0.095655,0.13698849,0.23264349,-0.102272764,0.131011,0.23328376,-0.12922946,0.13763592,0.26686537
7,218,17934,111.0,652.0,541.0,1.0,1.0,0.0,0.008913897,0.008913897,-15.606903,-0.028995514,-0.0027143117,-0.028457988,-0.0038272925,-0.030656923,0.49054596,0.45824298,-0.032302976,0.07706641,0.23995769,0.16289128,0.059765644,0.22236526,0.16259962,0.10324693,0.26836285,0.16511592
7,219,17942,13.0,411.0,398.0,1.0,7.0,6.0,0.0015405566,0.0015405566,-1.3822632,0.55918694,-0.0065576844,-0.025511596,-0.007376209,-0.024534792,0.067163356,0.23996267,0.17279932,0.25971204,0.104874514,-0.15483752,0.2517678,0.101459235,-0.15030858,0.24943863,0.12773941,-0.121699214
7,220,18268,16.0,415.0,399.0,1.0,1.0,0.0,0.010086395,0.010086395,-40.16339,-1.6934624,-0.00091940165,-0.02794671,-0.0024462193,-0.029518291,0.19271488,0.2629055,0.07019062,0.15126792,0.02059721,-0.13067071,0.15399675,0.029350538,-0.12464622,0.17045188,0.07723461,-0.09321727
7,221,18434,1.0,15.0,14.0,1.0,1.0,0.0,0.008614711,0.008614711,-105.38629,-4.0938396,-0.010529831,-0.026406582,-0.009113252,-0.027981285,0.691264,0.68648565,-0.0047783256,0.5819624,0.6291989,0.047236502,0.59808415,0.6460514,0.047967255,0.6245437,0.664396,0.03985226
7,222,18483,1.0,33.0,32.0,1.0,1.0,0.0,0.017923478,0.017923478,-15.90448,-0.10673523,-0.002491612,-0.021090057,-0.003400568,-0.01858339,0.24726345,0.24930821,0.0020447671,0.12147974,0.13420223,0.012722485,0.09127444,0.13141143,0.040136993,0.12325262,0.16950288,0.04625026
7,223,18505,15.0,75.0,60.0,11.0,1.0,-10.0,0.03312912,0.03312912,-37.315216,-1.2162533,0.010005429,-0.02373252,0.007852532,-0.012426648,0.16936298,0.1699614,0.00059841573,-0.032928444,-0.13744265,-0.104514204,-0.045791984,-0.14715491,-0.10136293,-0.010571863,-0.12172523,-0.11115337
7,224,18535,1.0,237.0,236.0,3.0,3.0,0.0,0.006908763,0.006908763,-31.600159,-0.92120934,0.0034863874,-0.033015482,0.00069484115,-0.030582767,0.5601684,0.62134534,0.061176956,0.49397585,0.3307539,-0.16322196,0.49664915,0.31251284,-0.1841363,0.5320059,0.3653289,-0.166677
7,225,18543,1.0,6.0,5.0,1.0,2.0,1.0,0.02987583,0.02987583,-43.05081,-1.0485191,-0.00338557,-0.0105276145,-0.0042257532,-0.011787973,0.5247652,0.47726646,-0.047498733,0.3471009,0.40845934,0.061358422,0.34700117,0.4150931,0.06809193,0.38675508,0.43663606,0.04988098
7,226,18690,1.0,29.0,28.0,1.0,1.0,0.0,0.0050134584,0.0050134584,-86.864136,-3.0327358,-0.0054233,-0.035222147,-0.005976811,-0.038043,0.22175921,0.19132221,-0.030437008,0.0011757214,0.0016353953,0.00045967393,0.0033249403,0.015518806,0.012193866,0.026732408,0.03909527,0.012362864
7,227,18796,4.0,2.0,-2.0,6.0,10.0,4.0,0.0462387,0.0462387,-11.710999,0.30323982,0.00867125,0.0058302246,0.0019214079,0.0057325624,0.0848373,0.024720324,-0.060116976,0.027420357,-0.003324878,-0.030745234,0.01988595,-0.017991854,-0.037877806,0.028250776,-0.013901597,-0.042152375
7,228,19074,6.0,100.0,94.0,2.0,2.0,0.0,0.018329218,0.018329218,-29.979492,-0.99983406,-0.00077431276,-0.01645432,-0.0031867102,-0.01880423,0.1776857,0.16640726,-0.011278436,0.02056937,0.12531455,0.10474518,0.036325894,0.12253028,0.08620439,0.055159993,0.13869728,0.08353729
7,229,19181,26.0,344.0,318.0,8.0,1.0,-7.0,0.021318043,0.021318043,-40.576416,-1.7101307,0.0073521826,-0.021864695,0.0064123515,-0.021084296,0.30296993,0.41665164,0.113681704,0.1924185,0.26983035,0.077411845,0.18453054,0.2784458,0.09391527,0.21609877,0.317224,0.101125225
7,230,19199,1.0,8.0,7.0,1.0,1.0,0.0,0.018128328,0.018128328,-52.906647,-1.4451942,-0.0041091517,-0.019387938,-0.006047696,-0.019118559,0.6023618,0.6708219,0.06846011,0.5233954,0.42606223,-0.09733319,0.5435425,0.4477439,-0.09579861,0.5662483,0.5012008,-0.0650475
7,231,19200,1.0,2.0,1.0,1.0,1.0,0.0,0.028185494,0.028185494,-46.182983,-1.4797497,-0.0064132586,-0.0115722045,-0.009513479,-0.011426285,0.73310584,0.76438534,0.031279504,0.6511068,0.6594281,0.008321345,0.6643149,0.68047863,0.016163707,0.6966071,0.7129185,0.016311407
7,232,19292,20.0,356.0,336.0,15.0,2.0,-13.0,0.01623702,0.01623702,-28.807129,-0.68076324,0.009588417,-0.031341806,0.0071460456,-0.02970796,0.014419057,0.10652978,0.09211072,0.17009322,0.20890994,0.03881672,0.20127994,0.21798225,0.01670231,0.18997222,0.21691436,0.026942134
7,233,19436,2.0,69.0,67.0,1.0,1.0,0.0,0.009643931,0.009643931,-3.8518982,0.6615238,-0.006136745,-0.012878422,-0.011137795,-0.025895607,0.53971404,0.5350008,-0.0047132373,0.33522612,0.5025862,0.16736007,0.32224336,0.5107491,0.18850574,0.36037946,0.5317051,0.17132562
7,234,19573,341.0,765.0,424.0,179.0,572.0,393.0,0.018262867,0.018262867,-21.644135,-0.6292572,0.00024119392,-0.014068052,0.00082405657,-0.016651008,0.21569198,0.33228394,0.11659196,-0.06537334,0.37494513,0.44031847,-0.11859335,0.3567517,0.47534508,-0.07378237,0.36800772,0.4417901
7,235,19642,55.0,67.0,12.0,1.0,3.0,2.0,0.033526756,0.033526756,8.082184,1.1142883,-0.0031012557,-0.0153987855,-0.0018818416,-0.006760046,-0.041122183,-0.024814408,0.016307775,-0.056533683,-0.030801598,0.025732085,-0.039345603,-0.02751268,0.011832923,-0.04263247,-0.029235985,0.013396487
7,236,19672,249.0,985.0,736.0,22.0,45.0,23.0,-0.0033043716,-0.0033043716,-15.544769,0.284544,0.0020924788,-0.04967285,-0.001329178,-0.04734383,0.2562812,0.29945052,0.04316932,0.2799778,0.22951543,-0.050462365,0.28094265,0.22778352,-0.053159133,0.30089444,0.26251784,-0.0383766
7,237,19690,61.0,128.0,67.0,47.0,41.0,-6.0,0.030239902,0.030239902,-3.945282,0.5495205,0.009469654,-0.009812269,0.0064035393,-0.0075215697,-0.035817314,-0.0166607,0.019156614,0.110247366,0.19472143,0.084474064,0.11229398,0.22292629,0.11063231,0.10338506,0.20791702,0.10453196
7,238,19933,4.0,135.0,131.0,2.0,2.0,0.0,0.01817473,0.01817473,-25.888397,-0.79400635,-0.0007430874,-0.020564489,0.0017336011,-0.026322793,0.05363231,0.09604015,0.04240784,-0.006081905,0.02053265,0.026614556,-0.024852047,0.0022731924,0.02712524,-0.017474443,0.018177107,0.03565155
7,239,20054,1.0,71.0,70.0,1.0,1.0,0.0,0.0015133023,0.0015133023,-69.67291,-2.2425537,-0.009249322,-0.038895283,-0.0059640035,-0.036844265,0.47651076,0.35193232,-0.124578446,0.37150764,0.060967937,-0.31053972,0.4465981,0.16109431,-0.2855038,0.49316907,0.23141533,-0.26175374
7,240,20064,6.0,88.0,82.0,1.0,4.0,3.0,0.021505237,0.021505237,-42.70099,-1.4946823,-0.0038429014,-0.025838047,-0.0039309226,-0.019541554,-0.08936407,0.02794694,0.11731101,-0.06930848,-0.0647419,0.00456658,-0.08519917,-0.07304177,0.012157403,-0.093387775,-0.06484408,0.028543696
7,241,20080,9.0,148.0,139.0,6.0,6.0,0.0,0.017351415,0.017351415,-8.920837,-0.032564163,0.0019728653,-0.01176133,0.00054044276,-0.014903445,0.4031187,0.37317127,-0.02994743,0.21962725,0.24758339,0.027956143,0.2415498,0.26892424,0.027374431,0.28425056,0.3030255,0.018774956
7,242,20206,10.0,188.0,178.0,8.0,5.0,-3.0,0.019640706,0.019640706,-46.690765,-2.0571384,0.0056786016,-0.021897,0.0044635795,-0.021179598,0.08959934,0.04723694,-0.0423624,-0.02566731,-0.04684583,-0.021178521,-0.03975989,-0.05746439,-0.017704502,-0.020329446,-0.04474131,-0.024411865
7,243,20223,1.0,134.0,133.0,1.0,1.0,0.0,0.0047807693,0.0047807693,-52.68393,-2.2209015,-0.00034358725,-0.036654033,-0.0007439852,-0.036265407,0.10292966,0.14867401,0.045744352,-0.025543999,-0.041591283,-0.016047284,0.039563186,0.0027832289,-0.03677996,0.051083505,0.020072194,-0.031011311
7,244,20265,1.0,94.0,93.0,1.0,1.0,0.0,0.00816758,0.00816758,-27.284393,-0.4432125,-0.00556577,-0.03627721,-0.0057212412,-0.033254903,0.701591,0.70449746,0.0029064417,0.39594695,0.3702647,-0.02568224,0.44403356,0.4051417,-0.038891852,0.50479466,0.47256732,-0.032227337
7,245,20307,4.0,83.0,79.0,1.0,1.0,0.0,0.021189578,0.021189578,2.9793396,0.9748192,-0.0053045116,-0.012181077,-0.0072230548,-0.016170181,0.6253804,0.62441534,-0.0009650588,0.48203567,0.55137306,0.0693374,0.4838739,0.57128423,0.08741033,0.52907044,0.5998666,0.07079619
7,246,20442,1.0,25.0,24.0,1.0,1.0,0.0,0.017941177,0.017941177,-48.682434,-1.8642788,-0.011363972,-0.031759985,-0.009113152,-0.02985989,0.0503543,0.033899326,-0.016454972,0.12496344,0.016170006,-0.10879344,0.1333576,0.030950133,-0.10240747,0.12439297,0.034748264,-0.08964471
7,247,20633,2.0,70.0,68.0,1.0,1.0,0.0,0.008877058,0.008877058,-66.61673,-3.1519547,-0.0060375147,-0.021155585,-0.008351892,-0.023955446,0.5652529,0.5297195,-0.03553343,0.46243253,0.44060224,-0.02183029,0.46777236,0.4477079,-0.020064473,0.51634437,0.49234992,-0.023994446
7,248,20650,70.0,593.0,523.0,2.0,5.0,3.0,0.010194674,0.010194674,-39.874268,-0.9969444,0.0009326488,-0.024008043,-0.0022414252,-0.02530412,0.48298424,0.5682983,0.085314035,-0.055738874,0.28734368,0.34308255,-0.008366666,0.28870657,0.29707325,0.08970027,0.346869,0.2571687
7,249,20702,1.0,8.0,7.0,1.0,1.0,0.0,0.025464073,0.025464073,5.0816345,1.0614662,-0.0011404492,-0.027620532,-0.0046734437,-0.021298151,0.51799667,0.52269524,0.0046985745,0.40020993,0.40686196,0.0066520274,0.39798254,0.41173783,0.013755292,0.4299107,0.44311816,0.013207465
7,250,20738,1.0,2.0,1.0,1.0,1.0,0.0,0.016019374,0.016019374,-13.806976,0.14067078,-0.013457619,-0.017171346,-0.0144359805,-0.017888017,0.585662,0.47759348,-0.108068526,0.52031124,0.58598596,0.06567472,0.56627506,0.627906,0.061630964,0.59222263,0.6369472,0.044724584
7,251,20777,5.0,220.0,215.0,1.0,2.0,1.0,0.011099815,0.011099815,-36.11682,-1.0450249,-0.0039049163,-0.030364536,-0.0031834953,-0.02546424,-0.087416336,-0.14880985,-0.061393514,-0.2674405,0.077290416,0.3447309,-0.26735103,0.0735102,0.34086123,-0.26827174,0.046508566,0.3147803
7,252,20820,7.0,81.0,74.0,2.0,2.0,0.0,0.020949882,0.020949882,5.1835938,1.099556,0.0034859404,-0.021421045,0.0013828389,-0.017876558,0.16931544,0.071684785,-0.09763066,0.10825486,0.04812383,-0.06013103,0.11809706,0.06352464,-0.05457242,0.12861341,0.06751016,-0.061103255
7,253,21108,2.0,86.0,84.0,1.0,1.0,0.0,0.008644465,0.008644465,-88.17349,-3.81464,-0.0015546605,-0.022008907,0.0017361678,-0.029498521,0.350292,0.33532298,-0.014969021,-0.052041564,-0.07257774,-0.020536173,-0.0041873227,-0.053390037,-0.049202714,0.073514484,0.01991138,-0.053603105
7,254,21192,1.0,348.0,347.0,1.0,1.0,0.0,-0.016118187,-0.016118187,-83.473114,-3.722908,-0.008208141,-0.047985215,-0.00942564,-0.04967972,0.22854498,0.2842245,0.05567953,0.13048288,0.10149809,-0.028984793,0.14830638,0.12017397,-0.028132416,0.17955954,0.16193818,-0.017621368
7,255,21194,2.0,200.0,198.0,1.0,1.0,0.0,0.010213051,0.010213051,-34.05487,-1.2091179,-0.0034741648,-0.02270355,-0.004524138,-0.026059572,0.51325077,0.46198887,-0.0512619,0.0894252,0.31617472,0.22674951,0.08334341,0.32763183,0.24428841,0.13759896,0.38027447,0.24267551
7,256,21197,92.0,392.0,300.0,120.0,136.0,16.0,0.02046179,0.02046179,3.0754395,1.032711,0.0020943396,-0.011398595,0.0040740594,-0.016709618,-0.32720953,-0.2779699,0.049239635,-0.1423492,-0.3161486,-0.17379941,-0.14737937,-0.32253462,-0.17515525,-0.18204956,-0.33381823,-0.15176867
7,257,21218,24.0,58.0,34.0,11.0,12.0,1.0,0.03255127,0.03255127,1.3738403,0.98576736,0.005348921,-0.00982758,0.0030171983,-0.009692233,-0.0033512493,0.12886702,0.13221827,-0.13411963,-0.13560593,-0.0014863014,-0.13664685,-0.15658809,-0.01994124,-0.13375857,-0.1415262,-0.0077676326
7,258,21253,1.0,145.0,144.0,1.0,1.0,0.0,0.0074185207,0.0074185207,-70.24936,-2.3540878,-0.003140822,-0.038606085,-0.0017883331,-0.034320347,0.74950224,0.76600724,0.016505003,0.5613653,0.5659245,0.004559219,0.5772958,0.58624023,0.008944452,0.63581574,0.6534306,0.017614841
7,259,21279,1.0,62.0,61.0,1.0,1.0,0.0,0.014090974,0.014090974,-69.57181,-3.0857735,-0.0048976876,-0.028676543,-0.0059304833,-0.027244788,0.34012854,0.30505306,-0.035075486,0.3537451,-0.055892836,-0.40963793,0.38570836,-0.062320597,-0.44802895,0.3983896,-0.030210273,-0.4285999
7,260,21318,67.0,13.0,-54.0,76.0,103.0,27.0,0.045257118,0.045257118,-7.4582214,0.74318886,0.002902355,0.004539788,0.0033611394,0.005800031,-0.071868174,0.00043938588,0.07230756,-0.02230314,-0.0704406,-0.048137456,-0.03556888,-0.07947073,-0.04390185,-0.04412096,-0.073906966,-0.029786006
7,261,21508,12.0,409.0,397.0,4.0,2.0,-2.0,0.009064898,0.009064898,1.6445007,0.7799549,0.009082001,-0.030556899,0.0020745285,-0.02753717,0.6739378,0.7122436,0.03830582,0.20688255,0.10600194,-0.10088061,0.20437224,0.09099513,-0.11337711,0.28849223,0.18182416,-0.10666807
7,262,21526,108.0,390.0,282.0,39.0,12.0,-27.0,0.02360322,0.02360322,-32.13495,-1.1361446,0.0106004365,-0.01821405,0.008588433,-0.018212516,0.006782953,0.112714395,0.10593144,0.07478763,0.023695871,-0.05109176,0.07999895,0.03136733,-0.048631616,0.08119032,0.04118663,-0.040003687
7,263,21553,1.0,25.0,24.0,1.0,1.0,0.0,0.018453635,0.018453635,-51.941345,-2.1073341,-0.0041863024,-0.02710757,-0.0035316274,-0.023049086,0.8218847,0.8030685,-0.018816173,0.7100445,0.70157695,-0.008467555,0.7187923,0.7112744,-0.007517934,0.7509531,0.7400348,-0.01091826
7,264,21601,1.0,6.0,5.0,1.0,1.0,0.0,0.015381034,0.015381034,-119.20642,-5.7747,0.0022975132,-0.016589545,7.824972e-05,-0.016624011,0.18461528,0.17908758,-0.005527705,0.10365097,0.095242865,-0.008408107,0.09423816,0.07124657,-0.02299159,0.1089891,0.10865786,-0.0003312379
7,265,21703,2.0,75.0,73.0,7.0,16.0,9.0,0.02474657,0.02474657,-4.563843,0.4411831,0.0018181279,-0.022080362,0.00022589043,-0.01886683,0.051591545,0.1260864,0.07449485,0.015980376,0.11303442,0.09705404,0.06482119,0.13559088,0.07076969,0.06790902,0.14236397,0.07445495
7,266,21950,1.0,1.0,0.0,1.0,1.0,0.0,0.03841859,0.03841859,-23.723694,-0.5537472,0.0015377365,-0.006465163,-0.0032732114,-0.0038541853,0.5365535,0.5514956,0.01494211,0.14830685,0.3530286,0.20472175,0.16606554,0.39171737,0.22565183,0.20940827,0.43150005,0.22209178
7,267,21989,6.0,631.0,625.0,1.0,11.0,10.0,0.002142433,0.002142433,9.98587,1.3791695,-0.00689495,-0.047033258,-0.0054973774,-0.0419165,0.40158808,0.37960598,-0.021982104,0.054000497,0.023930723,-0.030069774,0.060610037,0.017470144,-0.043139894,0.122547366,0.080018945,-0.04252842
7,268,22138,6.0,167.0,161.0,1.0,2.0,1.0,0.011768796,0.011768796,-8.507324,0.5252495,-0.0116715245,-0.025906287,-0.005122926,-0.02630039,0.73377717,0.6812472,-0.05252999,0.32996812,0.2762918,-0.053676337,0.3298859,0.2646199,-0.06526601,0.4218497,0.33849138,-0.08335832
7,269,22143,2.0,14.0,12.0,1.0,2.0,1.0,0.027925234,0.027925234,-1.5352478,0.8656044,-0.006986972,-0.01240661,-0.008131638,-0.009925548,0.5589336,0.57001364,0.011080027,0.02170938,0.14391278,0.122203395,0.0043073623,0.13619404,0.13188668,0.06693961,0.186031,0.11909139
7,270,22155,274.0,58.0,-216.0,564.0,553.0,-11.0,0.046776958,0.046776958,-20.823303,-0.72662354,0.016700216,0.009699022,0.015189566,0.008851027,-0.26748657,-0.2678337,-0.00034713745,-0.18478383,0.0359474,0.22073123,-0.20397885,0.025138596,0.22911745,-0.22606735,-0.022361351,0.203706
7,271,22263,2.0,57.0,55.0,1.0,1.0,0.0,0.0066688284,0.0066688284,-27.770813,-0.37234497,-0.006835036,-0.022193678,-0.0069776587,-0.02758827,-0.0042429725,0.023398831,0.027641803,0.06897357,0.13983966,0.07086609,0.0954033,0.15566154,0.06025824,0.08817376,0.14829347,0.060119703
7,272,22387,1.0,51.0,50.0,1.0,1.0,0.0,0.009485722,0.009485722,-9.723938,0.37605667,-0.0037766285,-0.031390328,-0.0047699213,-0.028186858,0.006000288,0.06510004,0.05909975,0.24551149,0.18298233,-0.06252916,0.2580985,0.21277288,-0.045325637,0.23893571,0.20379633,-0.035139382
7,273,22495,1.0,235.0,234.0,1.0,6.0,5.0,0.004749745,0.004749745,-16.213135,-0.22852325,-0.004116047,-0.036762953,-0.0060832165,-0.03400763,0.29557967,0.4237678,0.12818813,0.30901566,0.3752165,0.06620085,0.31147087,0.38913488,0.07766402,0.3345943,0.4217404,0.0871461
7,274,22505,2.0,30.0,28.0,4.0,2.0,-2.0,0.02390971,0.02390971,-20.657318,-0.23277092,0.00487905,-0.019075245,0.0018343106,-0.017435327,0.13135861,-0.026130015,-0.15748863,0.21779615,0.060276475,-0.15751967,0.23117207,0.042655453,-0.18851662,0.23205411,0.037028458,-0.19502565
