subject,eval_index,nsd_image_id,prior0_image_rank,prior_low_image_rank,image_rank_delta_prior_low_minus_prior0,prior0_brain_rank,prior_low_brain_rank,brain_rank_delta_prior_low_minus_prior0,image_score_delta_prior_low_minus_prior0,brain_score_delta_prior_low_minus_prior0,flat_norm_delta_prior_low_minus_prior0,mean_token_norm_delta_prior_low_minus_prior0,brain_margin_hardest_delta_prior_low_minus_prior0,image_margin_hardest_delta_prior_low_minus_prior0,brain_margin_top5_delta_prior_low_minus_prior0,image_margin_top5_delta_prior_low_minus_prior0,blurry_pixcorr_prior0,blurry_pixcorr_prior_low,blurry_pixcorr_delta_prior_low_minus_prior0,recons_pixcorr_prior0,recons_pixcorr_prior_low,recons_pixcorr_delta_prior_low_minus_prior0,enhanced_pixcorr_prior0,enhanced_pixcorr_prior_low,enhanced_pixcorr_delta_prior_low_minus_prior0,enhanced_evalmix_pixcorr_prior0,enhanced_evalmix_pixcorr_prior_low,enhanced_evalmix_pixcorr_delta_prior_low_minus_prior0
5,195,16466,1.0,105.0,104.0,1.0,1.0,0.0,0.0139067955,0.0139067955,-37.631165,-1.266222,-0.005286012,-0.03220177,-0.006530121,-0.032811645,0.15765604,0.17601155,0.018355504,-0.08543577,-0.038005948,0.047429822,-0.086360686,-0.044937104,0.04142358,-0.07095414,-0.026943991,0.044010147
5,196,16616,1.0,143.0,142.0,1.0,2.0,1.0,0.018670697,0.018670697,-21.943542,0.14562607,-0.011591006,-0.037775066,-0.009384256,-0.038694974,0.5349744,0.47319606,-0.061778337,0.16338316,0.34434882,0.18096566,0.16374722,0.343243,0.17949578,0.22254637,0.37953517,0.1569888
5,197,16635,4.0,160.0,156.0,1.0,3.0,2.0,0.020479228,0.020479228,-22.470764,-0.25117493,-0.0037440844,-0.020108648,-0.0069236495,-0.02369221,-0.012571464,-0.031826843,-0.019255377,-0.11415373,-0.042257853,0.071895875,-0.12312176,-0.03832676,0.084795,-0.11573179,-0.04033588,0.07539591
5,198,16655,6.0,9.0,3.0,2.0,1.0,-1.0,0.047398236,0.047398236,-50.97229,-1.8643284,0.010111224,0.0018886924,0.0030308738,-0.002039846,-0.23909585,-0.33024573,-0.09114988,0.0815169,0.16247486,0.08095796,0.076859705,0.15273455,0.07587484,0.023653526,0.06536287,0.041709345
5,199,16702,2.0,319.0,317.0,2.0,5.0,3.0,0.012593057,0.012593057,-18.750793,-0.08597946,-7.92332e-05,-0.03712264,-0.007830232,-0.040110953,0.52282006,0.5465688,0.023748755,0.34098107,0.47990757,0.1389265,0.35608202,0.48598227,0.12990025,0.3940334,0.51498514,0.12095174
5,200,16723,1.0,3.0,2.0,1.0,1.0,0.0,0.037932497,0.037932497,-98.30136,-4.9874496,0.0049963817,-0.01395933,0.0043538027,-0.014382577,0.76676476,0.7325372,-0.03422755,0.6460707,0.7532151,0.107144356,0.66211236,0.7759387,0.113826334,0.70331883,0.79766285,0.09434402
5,201,16823,3.0,377.0,374.0,1.0,1.0,0.0,0.015768953,0.015768953,-67.45352,-2.4567928,0.0038048737,-0.03747526,0.0026732385,-0.03427939,0.047510896,0.08551783,0.038006935,-0.03741749,0.16314279,0.20056027,-0.037523538,0.15648556,0.1940091,-0.027257252,0.1525131,0.17977035
5,202,16841,1.0,225.0,224.0,1.0,1.0,0.0,0.013652913,0.013652913,-53.8685,-2.0168095,-7.688627e-05,-0.040210783,-0.0010920279,-0.039924394,0.49187604,0.47262087,-0.019255161,0.41215476,0.45996663,0.047811866,0.41754994,0.46224004,0.044690102,0.4455849,0.47871578,0.033130884
5,203,16865,1.0,11.0,10.0,1.0,1.0,0.0,0.031581666,0.031581666,-82.21158,-3.1757812,-0.0076784454,-0.012908932,-0.0054997243,-0.015769344,0.6449227,0.665727,0.020804346,0.5665529,0.37957925,-0.18697363,0.57238674,0.35865206,-0.21373469,0.60644996,0.42485952,-0.18159044
5,204,16868,5.0,54.0,49.0,1.0,1.0,0.0,0.026596636,0.026596636,-73.48944,-2.9740105,0.0008583516,-0.0041695386,-0.0018712431,-0.010462556,-0.042457275,-0.064454556,-0.02199728,-0.015316541,0.0007929108,0.016109452,0.025258254,0.033818394,0.00856014,0.016520116,0.022044932,0.005524816
5,205,16917,31.0,289.0,258.0,1.0,3.0,2.0,0.027107963,0.027107963,-39.523315,-1.4256916,-0.004727833,-0.023401929,-0.0059329607,-0.023716157,-0.24076594,-0.026957016,0.21380892,-0.24167368,-0.36317745,-0.12150377,-0.2584989,-0.38440457,-0.12590566,-0.26837602,-0.3653454,-0.096969366
5,206,17048,6.0,122.0,116.0,1.0,1.0,0.0,0.029954195,0.029954195,-18.607971,-0.12674332,-0.0056137275,-0.014811892,-0.00540575,-0.01657825,0.42621055,0.37789342,-0.048317134,0.42516878,0.4086577,-0.016511083,0.42177877,0.4008697,-0.020909071,0.43551606,0.40945986,-0.0260562
5,207,17230,53.0,238.0,185.0,179.0,69.0,-110.0,0.038404576,0.038404576,-33.36029,-0.62905884,0.011574412,-0.02110094,0.012085939,-0.018992847,0.45132712,0.32246852,-0.1288586,-0.051502004,0.01296881,0.06447081,-0.033434242,0.026587564,0.060021807,0.033695593,0.06104568,0.027350087
5,208,17238,1.0,10.0,9.0,3.0,2.0,-1.0,0.040924285,0.040924285,-42.836243,-1.1542397,0.0010921918,-0.007916052,-0.00074071065,-0.009993188,0.010916456,0.042457625,0.03154117,-0.026083805,0.13979822,0.16588202,-0.041036982,0.15806767,0.19910465,-0.03983133,0.1622258,0.20205712
5,209,17369,4.0,109.0,105.0,7.0,7.0,0.0,0.03236924,0.03236924,-54.2742,-2.0972881,0.0043285787,-0.017562866,0.00082794577,-0.018073805,0.36828324,0.34209087,-0.026192367,0.26676905,0.2942858,0.027516752,0.2911636,0.30884033,0.01767674,0.3358125,0.33923775,0.0034252405
5,210,17374,1.0,44.0,43.0,1.0,1.0,0.0,0.022737112,0.022737112,-60.04547,-2.0365887,-0.003173329,-0.023285225,-0.008314047,-0.025039446,-0.2179569,-0.08706686,0.13089004,-0.20775108,-0.46550947,-0.25775838,-0.19965063,-0.465783,-0.26613235,-0.21236838,-0.44963965,-0.23727126
5,211,17450,14.0,229.0,215.0,10.0,6.0,-4.0,0.024688624,0.024688624,-64.41113,-2.2702465,0.007871054,-0.014909655,0.0049504302,-0.019160647,0.6209602,0.6606286,0.03966844,0.5024946,0.488772,-0.013722569,0.526864,0.5211334,-0.0057305694,0.5597047,0.5627856,0.0030809045
5,212,17463,6.0,80.0,74.0,2.0,1.0,-1.0,0.02616068,0.02616068,-44.855774,-1.7519455,0.0031288452,-0.023089036,-0.00029941648,-0.020561159,0.7781662,0.7856903,0.0075241327,0.66433054,0.6291721,-0.035158455,0.7064039,0.67023593,-0.03616798,0.7498414,0.71828824,-0.03155315
5,213,17485,2.0,138.0,136.0,1.0,1.0,0.0,0.01763548,0.01763548,-56.78058,-2.1848793,-0.0015804023,-0.026225075,-0.0039056875,-0.03163587,0.45916837,0.4332971,-0.025871277,0.36327675,0.31716648,-0.046110272,0.37170005,0.3382956,-0.03340444,0.4068718,0.38332024,-0.023551553
5,214,17549,1.0,77.0,76.0,1.0,1.0,0.0,0.024263639,0.024263639,-7.0611267,0.6141205,-0.011658933,-0.029551558,-0.010431495,-0.026409823,0.28042755,0.25624865,-0.024178892,0.18793452,0.12138232,-0.0665522,0.1795174,0.10161878,-0.07789862,0.20209368,0.12995255,-0.072141126
5,215,17595,1.0,159.0,158.0,2.0,9.0,7.0,0.01917388,0.01917388,-69.54959,-2.7722683,-0.005343966,-0.031535197,-0.006406687,-0.03364307,0.37482697,0.35059363,-0.024233341,-0.04946698,0.11761893,0.16708592,-0.060937267,0.10997132,0.17090859,0.010475528,0.15316483,0.1426893
5,216,17776,1.0,142.0,141.0,1.0,1.0,0.0,0.004851021,0.004851021,-44.5654,-1.5041752,-0.004194889,-0.04061042,-0.008064918,-0.03956452,0.32983544,0.16492331,-0.16491213,0.1976912,0.331928,0.13423681,0.1921574,0.34686732,0.15470992,0.22685212,0.35445526,0.12760314
5,217,17794,2.0,12.0,10.0,1.0,2.0,1.0,0.035544794,0.035544794,-106.7673,-4.48464,-0.002058737,-0.01540748,-0.0015648082,-0.014125075,-0.59113955,-0.51494855,0.07619101,-0.05721923,0.042717997,0.09993723,-0.05269781,0.03097186,0.08366967,-0.13577552,-0.030666055,0.10510947
5,218,17934,5.0,585.0,580.0,1.0,1.0,0.0,0.011439774,0.011439774,-64.478485,-2.4013767,-0.002720099,-0.033849396,-0.004470097,-0.037123665,0.48632964,0.46846768,-0.017861962,0.13400182,0.092365436,-0.041636385,0.12362478,0.0774006,-0.046224177,0.18667643,0.1474185,-0.03925793
5,219,17942,21.0,347.0,326.0,10.0,20.0,10.0,0.022089299,0.022089299,-30.739777,-0.8374405,0.0026342273,-0.01932156,0.0023080632,-0.021694329,0.30066264,0.3087815,0.008118868,0.36243698,0.42712083,0.064683855,0.3691914,0.4285753,0.0593839,0.38650113,0.437526,0.051024854
5,220,18268,1.0,268.0,267.0,1.0,1.0,0.0,0.0049544647,0.0049544647,-73.866974,-2.906767,-0.010005824,-0.04680625,-0.009752028,-0.046762954,0.115951076,0.32578516,0.20983408,-0.06142424,-0.04732489,0.014099352,-0.0622599,-0.052279923,0.009979978,-0.054020945,-0.02724327,0.026777675
5,221,18434,1.0,78.0,77.0,1.0,2.0,1.0,0.018231701,0.018231701,-62.391266,-1.8524284,-0.0075217113,-0.02422776,-0.010770652,-0.024219565,0.54012215,0.53836995,-0.0017521977,0.61318576,0.2214717,-0.39171407,0.6246001,0.22876778,-0.39583233,0.6300106,0.30296355,-0.32704705
5,222,18483,9.0,85.0,76.0,30.0,20.0,-10.0,0.038095288,0.038095288,-30.348053,-0.8434677,0.012296133,-0.0072254464,0.007692337,-0.01035016,0.2878228,0.32661816,0.038795352,0.17357582,0.14252296,-0.031052858,0.16358426,0.13896257,-0.024621695,0.20122346,0.19292027,-0.008303195
5,223,18505,1.0,2.0,1.0,1.0,1.0,0.0,0.027207017,0.027207017,-65.137115,-2.9528103,-0.017465707,-0.018103182,-0.010989055,-0.017190628,0.506495,0.42302507,-0.08346993,0.15104306,0.1638519,0.012808844,0.13435733,0.15619661,0.021839276,0.21950446,0.21282391,-0.006680548
5,224,18535,1.0,30.0,29.0,1.0,1.0,0.0,0.022707444,0.022707444,-64.911835,-2.7724876,-0.0019037127,-0.019237965,-0.0036667623,-0.020606216,0.20386226,0.09117255,-0.11268971,-0.08921601,-0.19245678,-0.10324077,-0.120434515,-0.2237234,-0.10328888,-0.07298379,-0.18258953,-0.109605744
5,225,18543,1.0,2.0,1.0,1.0,2.0,1.0,0.041927047,0.041927047,-39.640198,-0.73550606,-0.0073127225,-0.013295695,-0.0038150623,-0.011603873,0.39150274,0.42823404,0.036731303,-0.006351442,0.0964151,0.10276654,-0.04224096,0.08808344,0.1303244,0.011530946,0.13045539,0.11892445
5,226,18690,2.0,150.0,148.0,1.0,1.0,0.0,0.022008575,0.022008575,-44.444183,-0.8689785,-0.0054513365,-0.025766548,-0.0051003266,-0.029518891,-0.53375286,-0.49268895,0.041063905,0.48889455,0.613737,0.124842435,0.5335585,0.61618257,0.08262408,0.42683354,0.5579184,0.13108489
5,227,18796,1.0,1.0,0.0,1.0,1.0,0.0,0.052539386,0.052539386,-44.919403,-1.365839,-0.0043851025,-0.005126048,-0.004883565,-0.005334884,0.22494517,0.25889608,0.03395091,0.14048073,0.17100309,0.030522361,0.12761214,0.15346986,0.025857717,0.15819913,0.18227339,0.024074256
5,228,19074,3.0,66.0,63.0,2.0,1.0,-1.0,0.03393755,0.03393755,-18.842957,0.09376526,0.0011993647,-0.0134902485,0.00017698109,-0.01554694,-0.0172405,0.039078604,0.056319103,-0.037779726,-0.1073803,-0.069600575,-0.054786325,-0.09982233,-0.045036003,-0.05459873,-0.088275515,-0.033676784
5,229,19181,14.0,96.0,82.0,109.0,3.0,-106.0,0.042208333,0.042208333,-47.78061,-2.575966,0.017343886,-0.0127334185,0.016569607,-0.012307569,0.21200034,0.19997714,-0.012023196,-0.05538667,-0.09698977,-0.041603103,-0.08456891,-0.121332556,-0.036763646,-0.042073227,-0.07898223,-0.036909
5,230,19199,1.0,11.0,10.0,1.0,1.0,0.0,0.033569768,0.033569768,-57.549774,-2.1680298,-0.00011983141,-0.019470587,-0.0044914708,-0.0154838,0.6452758,0.6597171,0.014441311,0.4949081,0.51593274,0.021024644,0.50878567,0.52577186,0.016986191,0.5557115,0.5659241,0.0102126
5,231,19200,1.0,7.0,6.0,1.0,11.0,10.0,0.036583506,0.036583506,-68.48172,-2.0513802,-0.0103901215,-0.008948643,-0.009613428,-0.009507995,0.720958,0.6460351,-0.07492292,0.57226783,0.4428188,-0.12944904,0.5805107,0.42812553,-0.15238515,0.6143261,0.48361725,-0.13070887
5,232,19292,1.0,312.0,311.0,1.0,1.0,0.0,0.010377612,0.010377612,-27.059937,-0.35139275,0.00020867214,-0.04323389,-0.0014183,-0.041864686,0.34712914,0.10752609,-0.23960304,0.32885605,0.43195227,0.10309622,0.343186,0.46957776,0.12639177,0.36248383,0.45320696,0.09072313
5,233,19436,2.0,26.0,24.0,1.0,1.0,0.0,0.030766122,0.030766122,-23.943726,-0.1877594,0.0007525943,-0.0106335245,-0.0051595233,-0.019976243,0.48786882,0.4908167,0.0029478967,0.16141428,0.30860725,0.14719297,0.15862598,0.30232057,0.1436946,0.20490837,0.34146383,0.13655546
5,234,19573,3.0,238.0,235.0,3.0,19.0,16.0,0.024591625,0.024591625,-28.63562,-0.17946243,-0.0070921965,-0.029052444,-0.005973853,-0.028030377,0.6950206,0.74329364,0.048273027,0.552955,0.6911711,0.13821614,0.55949724,0.6899236,0.13042635,0.60383534,0.71877503,0.11493969
5,235,19642,5.0,51.0,46.0,7.0,8.0,1.0,0.036265444,0.036265444,-34.376923,-0.99915314,0.0024198294,-0.016020887,0.00023781508,-0.015414409,0.36018145,0.31818107,-0.042000383,0.075411506,0.027606359,-0.047805145,0.10255384,0.03360347,-0.06895037,0.16308874,0.08160543,-0.08148331
5,236,19672,114.0,992.0,878.0,14.0,14.0,0.0,-0.0016434174,-0.0016434174,-30.882599,-0.23963356,-0.0023042578,-0.052674003,-0.00048237853,-0.0522713,0.26442304,0.27264896,0.008225918,-0.20462045,-0.22674228,-0.022121832,-0.2079848,-0.24240501,-0.034420207,-0.19263797,-0.22180566,-0.029167697
5,237,19690,3.0,56.0,53.0,2.0,6.0,4.0,0.028824285,0.028824285,-28.571747,-0.119291306,-0.001859583,-0.009066664,-0.0054320917,-0.014293931,0.09280898,0.2068822,0.11407322,0.32077843,0.27313516,-0.047643274,0.3290386,0.27477616,-0.05426243,0.3367455,0.28863057,-0.048114926
5,238,19933,38.0,277.0,239.0,18.0,7.0,-11.0,0.029931262,0.029931262,-66.922485,-2.4092522,0.005081348,-0.021334719,0.004228197,-0.022351287,0.18949799,0.13392514,-0.055572852,0.064841,0.0767356,0.011894599,0.06219938,0.0805513,0.018351916,0.07723272,0.09555278,0.018320061
5,239,20054,1.0,122.0,121.0,2.0,1.0,-1.0,0.01661108,0.01661108,-102.35635,-3.5729904,0.0021044016,-0.027300704,0.0017723627,-0.027357545,0.07883718,-0.03535479,-0.114191964,0.07959807,0.11714997,0.037551902,0.12172111,0.1516062,0.02988509,0.122285426,0.14234604,0.020060614
5,240,20064,2.0,96.0,94.0,1.0,2.0,1.0,0.019418262,0.019418262,-35.17105,-0.7470417,-0.008999631,-0.021770112,-0.009390425,-0.025337156,0.06345191,0.027138805,-0.0363131,-0.008925239,0.1421279,0.15105315,-0.01303828,0.1596588,0.17269708,-0.0028470163,0.15681095,0.15965797
5,241,20080,1.0,352.0,351.0,5.0,10.0,5.0,0.013365049,0.013365049,-32.592346,-0.7789211,-0.0053284504,-0.033974838,-0.004013829,-0.03368918,-0.029356215,0.05573934,0.085095555,0.44473156,0.28810096,-0.1566306,0.46426454,0.32520476,-0.13905978,0.44680917,0.31714946,-0.12965971
5,242,20206,1.0,227.0,226.0,1.0,3.0,2.0,0.0105544925,0.0105544925,-45.161316,-1.1364784,-0.011231452,-0.03615608,-0.011118941,-0.03324867,0.020848315,0.08929203,0.068443716,-0.04142866,-0.057630096,-0.016201437,-0.060026128,-0.08885306,-0.028826933,-0.04870376,-0.062029716,-0.013325956
5,243,20223,1.0,128.0,127.0,3.0,5.0,2.0,0.019460768,0.019460768,-78.81778,-3.0216465,-0.0035459064,-0.039118834,-0.00211557,-0.035320867,-0.20060155,-0.06200535,0.1385962,0.7250548,0.73140454,0.0063497424,0.7429106,0.76067835,0.017767727,0.7240413,0.7491241,0.025082827
5,244,20265,167.0,460.0,293.0,17.0,4.0,-13.0,0.033126835,0.033126835,-51.256714,-1.5672588,0.0073732585,-0.016343277,0.00789463,-0.016816597,0.5472865,0.479938,-0.06734851,-0.078207105,0.031417675,0.10962478,-0.047550365,0.081405975,0.12895635,0.010982618,0.14780481,0.1368222
5,245,20307,1.0,67.0,66.0,1.0,1.0,0.0,0.029382244,0.029382244,-16.884247,-0.063611984,-0.0027029365,-0.019693196,-0.005256865,-0.020801246,0.51431555,0.56668526,0.052369714,0.7250339,0.39572915,-0.32930472,0.7456249,0.42274663,-0.32287827,0.7484269,0.5121146,-0.23631233
5,246,20442,1.0,10.0,9.0,1.0,4.0,3.0,0.0257211,0.0257211,-21.168518,-0.4049816,-0.013018329,-0.017545871,-0.013406556,-0.018757422,-0.004924284,-0.11892312,-0.11399884,0.11432481,0.0862284,-0.028096408,0.117549874,0.09112947,-0.026420407,0.10595908,0.069391735,-0.036567345
5,247,20633,34.0,422.0,388.0,8.0,6.0,-2.0,0.024164695,0.024164695,-16.49826,-0.13068962,-0.0027668178,-0.020720571,-0.00034995377,-0.023040049,0.17158848,0.23074256,0.05915408,-0.04629543,-0.03632837,0.009967059,-0.048034303,-0.025401315,0.022632988,-0.032577213,-0.004204781,0.028372433
5,248,20650,20.0,311.0,291.0,1.0,2.0,1.0,0.030111687,0.030111687,-77.890625,-2.6313171,-0.0017810632,-0.023593875,-0.0001655668,-0.024378443,0.13110249,0.059315644,-0.07178684,-0.11200512,0.06261503,0.17462015,-0.11245461,0.07075524,0.18320985,-0.08811977,0.07516792,0.16328768
5,249,20702,1.0,17.0,16.0,2.0,1.0,-1.0,0.03589341,0.03589341,-51.35608,-2.1535702,0.0027281344,-0.018601283,-2.8494745e-05,-0.020183943,-0.033391915,0.017312365,0.050704278,-0.07826967,-0.22500691,-0.14673725,-0.08426516,-0.24424304,-0.15997788,-0.08089478,-0.22371615,-0.14282137
5,250,20738,1.0,1.0,0.0,1.0,1.0,0.0,0.037799656,0.037799656,-59.586792,-2.0993214,-0.0073312856,-0.008678105,-0.0089405775,-0.010380849,0.580578,0.5839861,0.0034080744,0.53404266,0.6031412,0.06909853,0.5798961,0.61092395,0.031027853,0.6008551,0.6266902,0.025835097
5,251,20777,61.0,682.0,621.0,3.0,6.0,3.0,0.015779285,0.015779285,-72.113495,-2.5017242,-0.0018864367,-0.031071214,-0.0013775826,-0.030485814,0.17874941,0.20764104,0.028891623,0.25630018,0.05007145,-0.20622873,0.25887844,0.038274933,-0.22060351,0.2634546,0.060386445,-0.20306814
5,252,20820,11.0,148.0,137.0,25.0,31.0,6.0,0.032001823,0.032001823,-27.858582,-0.52508926,0.00612187,-0.024667736,0.0030528381,-0.024042122,-0.01703373,-0.01649243,0.0005412996,-0.055525504,0.068589,0.124114506,-0.038195018,0.0977544,0.13594942,-0.038946737,0.09786337,0.13681011
5,253,21108,2.0,388.0,386.0,3.0,3.0,0.0,0.015961308,0.015961308,-83.52136,-3.1875381,0.0055152066,-0.04021398,0.0018000789,-0.039291214,0.52392733,0.51026124,-0.013666093,0.23938616,0.25300455,0.013618395,0.24666317,0.2412427,-0.0054204613,0.33836052,0.3090448,-0.02931571
5,254,21192,1.0,373.0,372.0,1.0,1.0,0.0,-0.015659519,-0.015659519,-90.54251,-4.2907867,-0.0076042823,-0.05478887,-0.012527237,-0.057188425,0.08394543,0.026070442,-0.05787499,-0.015246263,0.07283457,0.08808084,0.0051756757,0.094770424,0.08959475,0.019372389,0.08977091,0.070398524
5,255,21194,10.0,262.0,252.0,9.0,11.0,2.0,0.01934341,0.01934341,-55.79834,-2.2614079,0.00096623227,-0.020459104,0.0016842559,-0.018573958,0.34784335,0.30717456,-0.040668786,0.094004616,0.11549694,0.021492325,0.03382969,0.07495115,0.04112146,0.1358638,0.13854058,0.002676785
5,256,21197,1.0,11.0,10.0,1.0,4.0,3.0,0.03306423,0.03306423,-21.599426,-0.043067932,-0.005030349,-0.018157005,-0.007985793,-0.017257746,0.061638534,0.1940268,0.13238826,0.27665597,0.07143103,-0.20522493,0.2892123,0.0632859,-0.22592638,0.29088035,0.08784335,-0.203037
5,257,21218,9.0,35.0,26.0,4.0,2.0,-2.0,0.04386365,0.04386365,-57.983124,-2.0748425,0.004245408,-0.0073986836,0.0019863844,-0.00943986,0.01336195,0.06521376,0.051851813,-0.016679067,-0.043423448,-0.02674438,-0.030438865,-0.06274874,-0.032309875,-0.029499715,-0.056771014,-0.027271299
5,258,21253,1.0,132.0,131.0,1.0,1.0,0.0,0.0181438,0.0181438,-84.99829,-3.5392952,-0.0039021336,-0.028135106,-0.0025977604,-0.03485838,0.78163385,0.78798646,0.0063526034,0.7041651,0.7324027,0.028237581,0.71097934,0.73621386,0.02523452,0.7451915,0.75832087,0.0131293535
5,259,21279,14.0,250.0,236.0,1.0,4.0,3.0,0.028090604,0.028090604,-37.1091,-0.7164078,-0.001522556,-0.021519694,-0.0027176794,-0.022099718,0.33757815,0.2499463,-0.08763185,0.52087253,0.32567775,-0.19519478,0.5380141,0.34205666,-0.19595745,0.5473162,0.3556745,-0.19164169
5,260,21318,2.0,3.0,1.0,1.0,1.0,0.0,0.046199437,0.046199437,-68.65384,-2.051773,0.0019010715,-0.005483646,-0.002632223,-0.002416592,-0.3973274,-0.4028944,-0.005567014,-0.21834658,-0.14556296,0.07278362,-0.23938489,-0.16392139,0.0754635,-0.28124228,-0.21716876,0.06407352
5,261,21508,15.0,332.0,317.0,3.0,2.0,-1.0,0.01517421,0.01517421,-33.189392,-1.1049328,0.0025153048,-0.027488414,0.0010130666,-0.025340129,0.7934563,0.812622,0.019165695,0.31972638,0.27729657,-0.042429805,0.3052827,0.27178633,-0.03349638,0.40681595,0.37692052,-0.029895425
5,262,21526,1.0,241.0,240.0,1.0,1.0,0.0,0.014156681,0.014156681,-48.087067,-1.3617115,-0.0041977093,-0.03696717,-0.0069691055,-0.036613934,0.29349965,0.30399343,0.010493785,0.38184568,0.33200696,-0.04983872,0.38249457,0.32677492,-0.055719644,0.3826519,0.33966938,-0.04298252
5,263,21553,4.0,101.0,97.0,1.0,1.0,0.0,0.026406601,0.026406601,-40.006958,-1.2103786,-0.0019160584,-0.010334346,-0.0020508654,-0.016218789,0.7382915,0.63454634,-0.10374516,0.6918293,0.7032122,0.011382878,0.701272,0.7118802,0.010608196,0.72507334,0.71776086,-0.0073124766
5,264,21601,1.0,21.0,20.0,1.0,1.0,0.0,0.023832284,0.023832284,-100.75702,-4.8836956,0.00403489,-0.028365076,0.0030586775,-0.0341499,0.17215694,0.232969,0.060812056,0.13844238,0.08993053,-0.048511855,0.14011043,0.08942006,-0.050690375,0.16001122,0.12092339,-0.039087825
5,265,21703,5.0,115.0,110.0,6.0,2.0,-4.0,0.03450218,0.03450218,-43.336334,-1.2477589,0.0009823442,-0.016010296,0.0015303008,-0.01614242,0.24238093,0.28539148,0.043010548,0.1157426,-0.052336313,-0.16807891,0.12304606,-0.032300524,-0.15534659,0.15077919,-0.0013506862,-0.15212987
5,266,21950,1.0,1.0,0.0,1.0,1.0,0.0,0.04596214,0.04596214,-40.885193,-1.1814575,-0.007025037,-0.0065737367,-0.0102462135,-0.008568928,0.18285103,-0.03534451,-0.21819554,0.28152192,0.15091358,-0.13060834,0.29322234,0.1671728,-0.12604953,0.3082452,0.16337939,-0.14486583
5,267,21989,3.0,227.0,224.0,1.0,1.0,0.0,0.023839429,0.023839429,-35.664276,-0.95212555,-0.0014636442,-0.02926398,-0.0010915715,-0.03131368,0.18526565,0.26905775,0.083792105,0.056685712,0.07656195,0.019876238,0.0416478,0.059767846,0.018120047,0.059857342,0.08263804,0.022780698
5,268,22138,4.0,126.0,122.0,2.0,3.0,1.0,0.024165697,0.024165697,-70.68509,-2.255579,-0.0093120895,-0.018151965,-0.008507356,-0.02045694,0.18728684,0.08237033,-0.104916506,-0.4624815,-0.30860603,0.15387547,-0.4835641,-0.32451758,0.15904653,-0.46728593,-0.30482128,0.16246465
5,269,22143,6.0,7.0,1.0,2.0,1.0,-1.0,0.050063636,0.050063636,-10.381439,0.46190262,0.0030680113,0.004602894,0.0016704686,0.0011658333,0.66955984,0.57571816,-0.09384167,0.13572767,0.17401783,0.038290158,0.111559235,0.15871166,0.047152422,0.19810216,0.22461103,0.026508868
5,270,22155,12.0,66.0,54.0,2.0,15.0,13.0,0.032280188,0.032280188,-51.63629,-0.9332886,-0.009143308,-0.01142275,-0.008455131,-0.010723002,0.46205744,0.49851218,0.036454737,0.2749799,0.45688915,0.18190926,0.27804372,0.45387745,0.17583373,0.3074633,0.46538603,0.15792274
5,271,22263,5.0,52.0,47.0,1.0,1.0,0.0,0.036648028,0.036648028,-48.28076,-1.0137043,0.00096492097,-0.0011623502,-0.0017624125,-0.0090928,-0.10108871,-0.06137847,0.03971024,0.14347523,-0.009071145,-0.15254638,0.14291653,-0.0025652929,-0.14548182,0.12856127,-0.012592355,-0.14115363
5,272,22387,1.0,12.0,11.0,1.0,1.0,0.0,0.028691437,0.028691437,-49.906555,-1.9285126,-0.0005213432,-0.019817822,-0.002774842,-0.018513288,0.18164127,0.11111885,-0.07052241,0.03634927,0.07186558,0.03551631,0.043622795,0.08785503,0.044232238,0.06159897,0.09756017,0.035961196
5,273,22495,4.0,57.0,53.0,1.0,2.0,1.0,0.02363557,0.02363557,-36.898987,-1.34025,-0.006138321,-0.016708162,-0.0061908476,-0.01613295,0.35257757,0.32568792,-0.026889652,0.27858067,0.2758893,-0.0026913583,0.28371513,0.2879138,0.0041986704,0.31597674,0.31092247,-0.0050542653
5,274,22505,5.0,27.0,22.0,4.0,1.0,-3.0,0.04190253,0.04190253,-44.006195,-1.2392845,0.0032268874,-0.016054079,0.0019412637,-0.011636373,-0.22842638,-0.15230554,0.07612084,0.09089954,-0.07062437,-0.16152391,0.10101515,-0.05631077,-0.15732592,0.07037146,-0.067167416,-0.13753888
5,275,22515,4.0,89.0,85.0,2.0,1.0,-1.0,0.028828178,0.028828178,-13.82486,0.27667427,0.004535731,-0.019491281,0.0007065125,-0.01984847,0.46520317,0.43409598,-0.031107187,-0.06269477,-0.019370284,0.04332449,-0.052689064,-0.008132514,0.04455655,0.0036435316,0.04563729,0.04199376
5,276,22523,1.0,42.0,41.0,1.0,1.0,0.0,0.013690352,0.013690352,-53.12387,-2.3198261,-0.0043229684,-0.0354663,-0.0048791766,-0.03976233,-0.020685732,0.07831677,0.0990025,0.16716284,0.21908103,0.051918194,0.18170595,0.2309739,0.049267948,0.17428699,0.23211303,0.057826042
5,277,22530,44.0,39.0,-5.0,3.0,4.0,1.0,0.04539098,0.04539098,-38.81241,-0.77145576,0.004458122,-0.0036701001,-0.000923533,-0.0022381172,0.59728503,0.5650563,-0.03222871,0.5444649,0.27688348,-0.2675814,0.54849964,0.26384246,-0.28465718,0.57352465,0.34123355,-0.2322911
