subject,model_name,eval_index,image_id,positive_similarity,hardest_impostor_similarity,hardest_impostor_index,margin,full_pool_rank,sampled_top1_success_rate,sampled_rank_mean,sampled_rank_median,delta_positive_similarity,delta_hardest_impostor_similarity,delta_margin,delta_full_pool_rank,delta_sampled_top1_success_rate,rank1_to_not1,not1_to_rank1,image_full_pool_rank_margin0,image_full_pool_rank,delta_image_full_pool_rank,eval_clip_nearest_neighbor_cosine,eval_clip_top1_top2_gap,eval_clip_density_top10,train_clip_diag_mahalanobis,train_clip_mean_cosine,train_clip_mean_abs_z,train_clip_max_abs_z,global_reliability_mean,early_reliability_mean,higher_reliability_mean,low_reliability_mean,global_reliability_x_train_mahalanobis,low_reliability_x_train_mahalanobis,low_reliability_x_eval_density_top10,heldout_or_newtest_labels_used_for_reliability,heldout_or_newtest_labels_used_for_train_clip_stats,heldout_or_newtest_labels_used_for_image_ambiguity
7,cycle44_subj07_margin_low_1sess_150ep,202,16841,0.038681395,0.046753403,380,-0.008072007,37.0,0.0,10.444444444444445,10.0,0.00092858076,-0.004294418,0.0052229986,-15.0,0.0,0,0,8.0,3.0,-5.0,0.8037162,0.008096516,0.77283895,1.6838361,0.8163791,0.8306254,11.957325,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28927875,1.3945574,0.64006716,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,203,16865,0.052273933,0.051609103,770,0.0006648302,1.0,1.0,1.0,1.0,-0.0028707646,-0.00078207254,-0.002088692,0.0,0.0,0,0,1.0,1.0,0.0,0.88297296,0.013214111,0.8498906,1.689761,0.80109113,0.83147025,11.968874,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2902966,1.3994644,0.70388156,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,204,16868,0.05918155,0.047814574,761,0.011366975,1.0,1.0,1.0,1.0,-0.0010338016,-0.0003988035,-0.0006349981,0.0,0.0,0,0,1.0,2.0,1.0,0.8083344,0.030690849,0.7692761,1.6912745,0.7975088,0.8321587,11.94103,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29055664,1.4007179,0.63711643,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,205,16917,0.057095986,0.05058808,764,0.006507907,1.0,1.0,1.0,1.0,-0.0004640743,-0.0031017028,0.0026376285,0.0,0.0,0,0,1.0,1.0,0.0,0.8485218,0.033453166,0.79898167,1.6887845,0.81311303,0.8315433,11.96494,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29012886,1.3986557,0.66171867,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,206,17048,0.04133462,0.050844293,828,-0.0095096715,18.0,0.0,4.8,5.0,-0.003828492,-0.00098731,-0.002841182,8.0,-0.2,0,0,1.0,2.0,1.0,0.85782546,0.011303902,0.81917953,1.6949611,0.84210205,0.8334676,11.987993,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29118997,1.403771,0.6784466,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,207,17230,0.03331801,0.053004432,766,-0.019686423,53.0,0.0,16.666666666666668,17.0,-0.0041888505,-0.0053414144,0.0011525638,6.0,0.0,0,0,3.0,4.0,1.0,0.83110476,0.026980817,0.7918647,1.6981784,0.81905746,0.83401597,11.987037,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2917427,1.4064357,0.65582436,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,208,17238,0.060214076,0.050167624,141,0.010046452,1.0,1.0,1.0,1.0,6.6652894e-05,-0.0033142045,0.0033808574,0.0,0.0,0,0,2.0,1.0,-1.0,0.8783945,0.067843854,0.7995298,1.6998302,0.7943501,0.83602864,11.989489,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29202646,1.4078037,0.6621726,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,209,17369,0.044858716,0.053007737,93,-0.00814902,26.0,0.0,8.5,9.0,-0.0008719787,0.0024181493,-0.003290128,19.0,-0.1,0,0,4.0,3.0,-1.0,0.79118824,0.0011759996,0.77682096,1.6983343,0.8172102,0.8348714,11.883498,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2917695,1.4065648,0.6433651,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,210,17374,0.050381854,0.051131736,540,-0.0007498823,2.0,0.75,1.25,1.0,-0.0019477233,-0.0019954108,4.768744e-05,0.0,0.0,0,0,1.0,1.0,0.0,0.84207433,0.0014901161,0.78438586,1.6870364,0.8176553,0.82942474,11.939843,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28982854,1.3972079,0.64963037,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,211,17450,0.042801667,0.053978454,115,-0.011176787,10.0,0.0,3.3,3.0,-0.0048311874,-0.0038687102,-0.0009624772,1.0,-0.1,0,0,1.0,1.0,0.0,0.79453063,0.016886115,0.7398238,1.6961912,0.762952,0.83411336,11.988237,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2914013,1.4047898,0.61272395,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,212,17463,0.041830517,0.048443902,282,-0.006613385,7.0,0.1538461538461538,2.5384615384615383,3.0,-0.0019995794,-0.001984179,-1.540035e-05,-2.0,0.0,0,0,4.0,7.0,3.0,0.88872284,0.047994554,0.81676644,1.6915601,0.82304436,0.8324585,12.015554,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2906057,1.4009544,0.67644805,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,213,17485,0.03258977,0.048421368,208,-0.015831597,19.0,0.0,7.666666666666667,7.0,-0.0024575032,-0.00069322437,-0.0017642789,-4.0,0.0,0,0,2.0,2.0,0.0,0.90824664,0.0024351478,0.8906695,1.6810555,0.8641647,0.82897985,11.912827,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28880104,1.3922545,0.73765475,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,214,17549,0.054621626,0.050320707,886,0.0043009184,1.0,1.0,1.0,1.0,0.0037502311,-0.001503963,0.005254194,-1.0,0.25,0,1,1.0,1.0,0.0,0.84921455,0.0017274618,0.83858716,1.6869746,0.8660855,0.83125347,11.993937,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28981793,1.3971567,0.69452,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,215,17595,0.062102497,0.050830908,204,0.0112715885,1.0,1.0,1.0,1.0,-0.0038058609,-0.0017680898,-0.002037771,0.0,0.0,0,0,1.0,1.0,0.0,0.83096623,0.02265203,0.7364957,1.7012868,0.69652516,0.83581996,12.006176,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2922767,1.40901,0.6099676,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,216,17776,0.040078465,0.045661688,963,-0.005583223,11.0,0.0,4.25,4.0,-0.0013940372,-0.001959689,0.0005656518,-1.0,0.0,0,0,4.0,1.0,-3.0,0.8539642,0.056860387,0.78449285,1.6973362,0.8058137,0.8332194,11.985639,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29159802,1.4057381,0.649719,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,217,17794,0.060786106,0.053410392,85,0.0073757134,1.0,1.0,1.0,1.0,-0.0014233105,-0.0023796707,0.00095636025,0.0,0.0,0,0,1.0,2.0,1.0,0.9306887,0.0035193563,0.91598713,1.6814959,0.812089,0.8294691,11.952315,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28887668,1.3926191,0.7586229,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,218,17934,0.03317369,0.05987256,967,-0.026698869,112.0,0.0,33.4,35.0,-0.0013785847,-0.00032080337,-0.0010577813,1.0,0.0,0,0,1.0,1.0,0.0,0.8362301,0.0073786974,0.8178765,1.6955422,0.8355005,0.8331547,11.943032,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2912898,1.4042524,0.6773674,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,219,17942,0.049247164,0.055710558,830,-0.0064633936,11.0,0.0,4.444444444444445,4.0,-0.00035766885,-0.0050370917,0.004679423,-2.0,0.0,0,0,1.0,1.0,0.0,0.9103818,0.009010673,0.85260093,1.6893965,0.83084667,0.83186316,11.936397,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.290234,1.3991625,0.7061263,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,220,18268,0.03542391,0.045541056,967,-0.010117147,11.0,0.0,4.0,4.0,-0.001334548,-0.0033320636,0.0019975156,-5.0,0.0,0,0,1.0,2.0,1.0,0.84582084,0.011328638,0.80902594,1.6827826,0.8478704,0.82984555,11.926573,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28909776,1.3936849,0.6700373,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,221,18434,0.06578409,0.055169873,70,0.010614216,1.0,1.0,1.0,1.0,-0.00299415,-0.0017784499,-0.0012157001,0.0,0.0,0,0,1.0,1.0,0.0,0.7979353,0.008307576,0.7623476,1.6933331,0.786356,0.8330058,12.002062,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2909103,1.4024228,0.63137823,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,222,18483,0.053876806,0.053995714,403,-0.00011890754,2.0,0.8181818181818182,1.181818181818182,1.0,-0.0026067048,-5.5409968e-05,-0.0025512949,1.0,-0.1818181818181817,1,0,1.0,1.0,0.0,0.91553324,0.0005543828,0.90444374,1.6898733,0.8044049,0.83179975,11.9698925,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29031593,1.3995574,0.7490626,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,223,18505,0.03459549,0.04066275,499,-0.006067261,7.0,0.1818181818181818,2.909090909090909,3.0,0.0007113144,-0.0048787966,0.005590111,-8.0,0.1818181818181818,0,0,11.0,9.0,-2.0,0.8451852,0.015829265,0.8160449,1.6854408,0.86312604,0.83117735,11.947626,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28955442,1.3958863,0.6758505,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,224,18535,0.052414242,0.04955142,802,0.0028628223,1.0,1.0,1.0,1.0,-0.0003442131,-0.0012279786,0.0008837655,0.0,0.0,0,0,3.0,2.0,-1.0,0.9217925,0.035192072,0.8785518,1.6877811,0.81562644,0.83111805,11.992736,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28995648,1.3978246,0.7276188,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,225,18543,0.050448854,0.05041057,380,3.828481e-05,1.0,1.0,1.0,1.0,-0.006956745,-0.0038315393,-0.0031252056,0.0,0.0,0,0,1.0,3.0,2.0,0.8521479,0.050578177,0.79276127,1.6823733,0.83369297,0.82895917,11.961879,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28902742,1.3933458,0.6565669,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,226,18690,0.06306177,0.04335691,912,0.019704856,1.0,1.0,1.0,1.0,-0.0027991757,-7.5202435e-05,-0.0027239732,0.0,0.0,0,0,1.0,1.0,0.0,0.8947877,0.061976373,0.78894174,1.6827195,0.80162483,0.8294239,11.960473,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2890869,1.3936325,0.6534036,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,227,18796,0.045423213,0.05020703,541,-0.0047838166,4.0,0.5,1.75,1.5,-0.0048723593,-0.0066812374,0.001808878,0.0,0.25,0,0,6.0,3.0,-3.0,0.78395945,0.0025387406,0.7604302,1.6947123,0.8134387,0.8337612,11.96184,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29114723,1.403565,0.62979025,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,228,19074,0.04783019,0.053132813,967,-0.005302623,8.0,0.0,3.5,3.0,-0.0018857457,-0.0067848563,0.0048991106,2.0,0.0,0,0,2.0,2.0,0.0,0.9178282,3.4570694e-05,0.9054135,1.687957,0.81482774,0.8303782,12.0149975,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2899867,1.3979703,0.7498658,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,229,19181,0.026617194,0.040575895,517,-0.013958702,22.0,0.0,8.545454545454545,8.0,-0.00092581287,-0.0033143274,0.0023885146,-4.0,0.0,0,0,8.0,4.0,-4.0,0.8340312,0.010926008,0.81175995,1.6955013,0.8280425,0.8326146,11.984898,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29128277,1.4042186,0.67230165,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,230,19199,0.0705257,0.057203606,137,0.013322093,1.0,1.0,1.0,1.0,0.0041999146,0.0030825213,0.0011173934,0.0,0.0,0,0,1.0,1.0,0.0,0.834645,0.026948452,0.7816218,1.7010925,0.77540696,0.8342965,12.029597,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29224333,1.4088491,0.6473412,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,231,19200,0.059334386,0.051980697,380,0.0073536895,1.0,1.0,1.0,1.0,-0.005341079,-0.004746102,-0.0005949773,0.0,0.0,0,0,1.0,1.0,0.0,0.8814738,0.05256772,0.8087242,1.6848567,0.8176295,0.8304118,11.917468,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28945407,1.3954026,0.66978747,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,232,19292,0.031685136,0.040345788,442,-0.008660652,23.0,0.0,8.333333333333334,8.0,-0.003945768,-0.0038604438,-8.532405e-05,3.0,0.0,0,0,15.0,11.0,-4.0,0.8932556,0.0048657656,0.865135,1.6884515,0.81980014,0.83070254,11.912345,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29007164,1.3983798,0.716507,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,233,19436,0.053806275,0.059058525,143,-0.0052522495,2.0,0.8333333333333334,1.1666666666666667,1.0,-0.0073747225,-0.008387819,0.0010130964,0.0,0.0,0,0,1.0,1.0,0.0,0.8348279,0.03170556,0.7895873,1.6913238,0.84147674,0.83226734,11.953782,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2905651,1.4007586,0.65393823,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,234,19573,0.015781747,0.040560577,200,-0.02477883,403.0,0.0,121.66666666666669,121.0,-0.0031943861,-0.014545798,0.011351412,62.0,0.0,0,0,179.0,172.0,-7.0,0.82859594,0.07481855,0.74197394,1.6928805,0.7674587,0.8327175,11.980921,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29083255,1.402048,0.6145047,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,235,19642,0.037987303,0.052471593,274,-0.01448429,54.0,0.0,18.4,18.5,-0.001651261,0.0002783239,-0.0019295849,-1.0,0.0,0,0,1.0,3.0,2.0,0.7956179,0.006610155,0.78072757,1.6871451,0.8329723,0.83111054,11.944921,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28984722,1.3972979,0.64660054,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,236,19672,0.017939514,0.04466495,886,-0.026725436,371.0,0.0,110.77777777777776,108.0,-0.0053213965,-0.0017872714,-0.0035341252,122.0,0.0,0,0,22.0,25.0,3.0,0.88298535,0.008153498,0.8479058,1.684491,0.79470825,0.829184,11.93091,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28939125,1.3950998,0.7022377,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,237,19690,0.03577958,0.050608516,180,-0.014828935,53.0,0.0,13.9,13.0,0.0006051287,-0.00019432232,0.000799451,-8.0,0.0,0,0,47.0,42.0,-5.0,0.91683245,0.009716272,0.879779,1.6860902,0.8429862,0.829804,11.971111,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.289666,1.3964242,0.7286352,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,238,19933,0.03812679,0.0562637,963,-0.018136911,5.0,0.3333333333333333,2.1666666666666665,2.5,-0.0037872829,0.003278248,-0.007065531,1.0,-0.1666666666666666,0,0,2.0,1.0,-1.0,0.8109482,0.00016903877,0.77642614,1.6941483,0.8169038,0.8320679,11.98708,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29105034,1.403098,0.6430381,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,239,20054,0.06657182,0.044005055,749,0.022566762,1.0,1.0,1.0,1.0,0.001108177,-0.0042497814,0.0053579584,0.0,0.0,0,0,1.0,1.0,0.0,0.79025537,0.0011832118,0.7766535,1.6894597,0.7717562,0.8323254,12.059194,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29024485,1.3992149,0.64322644,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,240,20064,0.0410429,0.046279214,849,-0.0052363127,7.0,0.0769230769230769,2.5384615384615383,2.0,-0.0071504787,-0.0058500245,-0.0013004541,1.0,-0.2307692307692307,0,0,1.0,5.0,4.0,0.899067,0.027033925,0.8557965,1.6904685,0.857581,0.8311259,11.948863,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29041818,1.4000504,0.70877284,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,241,20080,0.041050795,0.055328388,282,-0.014277592,7.0,0.0,2.9,3.0,-0.00070099905,-0.0033700392,0.00266904,-2.0,0.0,0,0,6.0,4.0,-2.0,0.8308465,0.021166801,0.7852534,1.6929164,0.81929827,0.8328051,11.973386,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2908387,1.4020777,0.65034884,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,242,20206,0.032249168,0.042893227,107,-0.01064406,9.0,0.1,2.6,2.0,-0.0029766075,-0.0026870817,-0.00028952584,-1.0,0.0,0,0,8.0,10.0,2.0,0.79354316,0.028934598,0.7474009,1.6899705,0.7930714,0.8323239,11.925119,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29033262,1.3996378,0.6189993,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,243,20223,0.05372043,0.046093255,11,0.0076271743,1.0,1.0,1.0,1.0,-0.003158342,-0.0019571856,-0.0012011565,0.0,0.0,0,0,1.0,1.0,0.0,0.91767293,1.4781952e-05,0.8890482,1.6831545,0.75974274,0.8288729,11.908453,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28916162,1.3939928,0.736312,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,244,20265,0.05238435,0.049493864,186,0.0028904863,1.0,1.0,1.0,1.0,-0.005879622,0.00023535267,-0.0061149746,0.0,0.0,0,0,1.0,1.0,0.0,0.8455064,0.019065022,0.80597466,1.689026,0.810911,0.8319507,11.944262,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29017034,1.3988557,0.6675103,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,245,20307,0.046900496,0.05846455,4,-0.011564054,7.0,0.4,2.2,2.0,-0.0013358817,-0.0008591898,-0.00047669187,3.0,-0.1999999999999999,0,0,1.0,1.0,0.0,0.7946657,0.02824843,0.75503385,1.6931459,0.8117547,0.83286464,11.998529,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29087812,1.4022677,0.625321,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,246,20442,0.05504744,0.043850675,231,0.011196766,1.0,1.0,1.0,1.0,-0.005164396,-0.0043624043,-0.0008019917,0.0,0.0,0,0,1.0,1.0,0.0,0.81837696,0.038946092,0.76483196,1.7066941,0.7489399,0.8360652,11.990724,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29320568,1.4134884,0.6334358,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,247,20633,0.055334006,0.059054736,717,-0.0037207305,2.0,0.8181818181818182,1.181818181818182,1.0,-0.00043678284,-0.002725903,0.00228912,0.0,0.0,0,0,1.0,1.0,0.0,0.8485218,0.0037223697,0.81521595,1.6953512,0.82151234,0.8331655,11.935772,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.291257,1.4040942,0.6751639,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,248,20650,0.03548241,0.054856442,921,-0.019374032,45.0,0.0,14.714285714285714,15.0,7.995218e-05,-0.0051361173,0.0052160695,-25.0,0.0,0,0,2.0,3.0,1.0,0.91862965,0.050628066,0.85773003,1.6767201,0.8154855,0.82905376,11.954928,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28805622,1.3886639,0.7103742,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,249,20702,0.0579781,0.047854602,626,0.010123499,1.0,1.0,1.0,1.0,0.0001700148,0.0029486567,-0.0027786419,0.0,0.0,0,0,1.0,1.0,0.0,0.8746764,0.013971746,0.84796286,1.681672,0.80676097,0.82964665,11.969386,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28890693,1.392765,0.702285,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,250,20738,0.075198814,0.062622674,591,0.01257614,1.0,1.0,1.0,1.0,-0.0032144338,-0.00042513758,-0.0027892962,0.0,0.0,0,0,1.0,1.0,0.0,0.90421575,0.08866829,0.8032802,1.693419,0.81151724,0.8330574,11.95743,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29092506,1.402494,0.6652787,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,251,20777,0.043489296,0.04723821,833,-0.0037489124,5.0,0.2307692307692307,2.3076923076923075,2.0,-0.0016836785,-0.0019167215,0.00023304299,0.0,-0.0769230769230769,0,0,1.0,1.0,0.0,0.73462707,0.008403599,0.7145101,1.6901635,0.779164,0.8328062,11.993504,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29036576,1.3997977,0.5917591,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,252,20820,0.047427356,0.052666884,12,-0.0052395277,9.0,0.0,3.5,3.0,-0.00093410537,0.001132682,-0.0020667873,2.0,-0.1,0,0,2.0,1.0,-1.0,0.9225787,0.021187425,0.852829,1.689313,0.8071718,0.8300107,11.973522,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29021966,1.3990934,0.70631516,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,253,21108,0.051060177,0.045076303,721,0.005983874,1.0,1.0,1.0,1.0,0.0018289573,-0.0045172796,0.006346237,-1.0,0.5,0,1,1.0,1.0,0.0,0.86561406,0.0067392588,0.8327428,1.6847196,0.81478333,0.82995564,11.948367,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2894305,1.3952891,0.68967974,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,254,21192,0.05761594,0.052268922,321,0.005347017,1.0,1.0,1.0,1.0,-0.006980259,-0.008838788,0.0018585287,0.0,0.0,0,0,1.0,1.0,0.0,0.79702556,0.008859694,0.7700451,1.6902726,0.79682946,0.8328338,11.837532,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2903845,1.399888,0.6377533,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,255,21194,0.038173437,0.045922123,788,-0.007748686,3.0,0.4285714285714285,1.8571428571428568,2.0,-0.007503018,-0.0019024722,-0.0056005456,1.0,-0.1428571428571428,0,0,1.0,1.0,0.0,0.87315804,0.025300622,0.8320834,1.6863557,0.85502875,0.83119965,11.97003,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2897116,1.3966441,0.6891336,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,256,21197,0.02430163,0.058629174,828,-0.034327544,237.0,0.0,72.0909090909091,74.0,-0.00817623,-0.0018081442,-0.0063680857,145.0,0.0,0,0,120.0,104.0,-16.0,0.85112536,0.0030680299,0.79565364,1.6873027,0.7956373,0.83049965,11.984199,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2898743,1.3974284,0.65896237,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,257,21218,0.037306633,0.053766765,162,-0.016460132,28.0,0.0,9.0,9.0,-0.0008781031,0.0049419627,-0.0058200657,4.0,0.0,0,0,11.0,8.0,-3.0,0.9067572,0.06326407,0.81071645,1.6921648,0.8414102,0.8323762,11.979022,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29070958,1.4014552,0.67143744,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,258,21253,0.04843184,0.041492026,173,0.0069398135,1.0,1.0,1.0,1.0,-0.0025345758,-0.0033549927,0.00082041696,0.0,0.0,0,0,1.0,1.0,0.0,0.9299698,0.02468139,0.8988412,1.6825148,0.846662,0.828745,11.95805,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28905174,1.393463,0.74442255,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,259,21279,0.051850542,0.044154692,882,0.00769585,1.0,1.0,1.0,1.0,-0.00039254501,-0.0034677126,0.0030751675,0.0,0.0,0,0,1.0,1.0,0.0,0.92397964,0.027329385,0.8727875,1.689684,0.7929734,0.8310513,11.936574,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29028338,1.3994006,0.7228448,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,260,21318,0.039429557,0.05608968,178,-0.016660124,37.0,0.0,12.5,13.0,0.0016341805,-0.0014614388,0.0030956194,-30.0,0.0,0,0,76.0,62.0,-14.0,0.8009679,0.01693976,0.75797105,1.6997482,0.7892335,0.8350795,12.035719,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2920124,1.4077357,0.62775356,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,261,21508,0.045136455,0.050598506,914,-0.0054620504,10.0,0.0,3.4444444444444446,3.0,0.0034872256,0.0006986782,0.0027885474,-2.0,0.0,0,0,4.0,2.0,-2.0,0.9103818,0.015666425,0.85734165,1.6902121,0.8213209,0.831633,11.978762,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29037413,1.399838,0.71005255,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,262,21526,0.034572214,0.051211428,11,-0.016639214,27.0,0.0,9.2,9.0,0.0069307797,0.003742423,0.0031883568,-81.0,0.0,0,0,39.0,12.0,-27.0,0.87199724,0.034029722,0.8320405,1.6929362,0.8085085,0.8317759,11.993139,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29084212,1.402094,0.68909806,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,263,21553,0.050560873,0.040227998,361,0.010332875,1.0,1.0,1.0,1.0,-0.005135361,-0.004468493,-0.00066686794,0.0,0.0,0,0,1.0,2.0,1.0,0.84412336,0.013346434,0.7785564,1.7077845,0.761236,0.8372497,11.980214,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29339302,1.4143915,0.6448024,False,False,False
