eval_index,nsd_image_id,predclip_image_rank_neighbor0,predclip_image_rank_neighbor_low,predclip_image_rank_delta_low_minus_zero,predclip_brain_rank_neighbor0,predclip_brain_rank_neighbor_low,predclip_brain_rank_delta_low_minus_zero,predclip_image_score_delta_low_minus_zero,predclip_brain_score_delta_low_minus_zero,blurry_pixcorr_neighbor0,blurry_pixcorr_neighbor_low,blurry_pixcorr_delta_low_minus_zero,recons_pixcorr_neighbor0,recons_pixcorr_neighbor_low,recons_pixcorr_delta_low_minus_zero,enhanced_pixcorr_neighbor0,enhanced_pixcorr_neighbor_low,enhanced_pixcorr_delta_low_minus_zero,enhanced_evalmix_pixcorr_neighbor0,enhanced_evalmix_pixcorr_neighbor_low,enhanced_evalmix_pixcorr_delta_low_minus_zero
514,39047,7.0,4.0,-3.0,4.0,5.0,1.0,0.0049109347,0.0049109347,0.6286666,0.68032664,0.05166006,0.3464173,0.5046678,0.15825051,0.33481044,0.48534957,0.15053913,0.43352446,0.5398221,0.10629764
515,39058,11.0,5.0,-6.0,3.0,2.0,-1.0,0.009583302,0.009583302,0.37890112,0.39395288,0.015051752,0.19010349,0.10814947,-0.08195402,0.1859198,0.092309654,-0.09361015,0.23355925,0.15581824,-0.07774101
516,39095,1.0,2.0,1.0,11.0,11.0,0.0,-0.0012401305,-0.0012401305,-0.3520315,-0.2841783,0.06785321,0.03983403,-0.26526377,-0.3050978,-0.016140513,-0.2827308,-0.26659027,-0.07799956,-0.30014244,-0.22214288
517,39289,1.0,1.0,0.0,1.0,1.0,0.0,-0.0032784939,-0.0032784939,0.37152925,0.38841587,0.016886622,0.3153196,0.26468375,-0.050635844,0.3353524,0.2680232,-0.0673292,0.35815445,0.3034092,-0.054745257
518,39298,1.0,1.0,0.0,1.0,1.0,0.0,-0.0073159225,-0.0073159225,0.7953707,0.8141155,0.018744826,0.7658673,0.8015031,0.03563583,0.77363104,0.8050067,0.031375647,0.7909706,0.82148814,0.030517519
519,39369,2.0,2.0,0.0,1.0,1.0,0.0,0.003862258,0.003862258,-0.05604718,-0.037782565,0.018264614,-0.07712064,-0.137893,-0.060772367,-0.065186255,-0.13530754,-0.07012128,-0.06942661,-0.13463879,-0.065212175
520,39402,1.0,1.0,0.0,1.0,1.0,0.0,-0.00025558472,-0.00025558472,0.07038329,0.14790551,0.077522226,0.012354696,0.06969389,0.0573392,-0.008425419,0.06299941,0.071424834,0.001280275,0.081709415,0.08042914
521,39509,24.0,29.0,5.0,2.0,1.0,-1.0,-0.00015428662,-0.00015428662,0.3069536,0.49761367,0.19066006,0.03028931,-0.0036850695,-0.03397438,0.008477144,-0.04254154,-0.051018685,0.04581791,0.01910971,-0.026708202
522,39547,1.0,5.0,4.0,1.0,2.0,1.0,-0.0049429424,-0.0049429424,0.2546665,0.3454932,0.09082669,0.16510193,0.30093464,0.13583271,0.1598934,0.32202545,0.16213205,0.19126779,0.350456,0.15918821
523,39553,2.0,7.0,5.0,2.0,2.0,0.0,-0.0018647611,-0.0018647611,0.46027702,0.31078658,-0.14949045,0.24434313,0.34230995,0.09796682,0.28763744,0.37028876,0.08265132,0.32785106,0.38856196,0.060710907
524,39841,1.0,2.0,1.0,1.0,1.0,0.0,-0.0010420345,-0.0010420345,0.051001668,0.043869026,-0.007132642,-0.00058355066,-0.005965314,-0.005381763,0.0016172221,-0.027904587,-0.029521808,0.007138084,-0.022641558,-0.029779643
525,39997,1.0,1.0,0.0,1.0,1.0,0.0,0.0014110096,0.0014110096,0.5209783,0.5120444,-0.008933842,0.33197427,0.33970946,0.007735193,0.35149002,0.32553962,-0.025950402,0.40257823,0.38439566,-0.018182576
526,40153,2.0,5.0,3.0,3.0,2.0,-1.0,-0.0027945414,-0.0027945414,0.15237883,0.114317685,-0.038061142,0.033544667,0.19915023,0.16560557,0.050662976,0.21042323,0.15976025,0.06597474,0.21884301,0.15286827
527,40235,19.0,10.0,-9.0,23.0,51.0,28.0,0.0019089915,0.0019089915,0.42258844,0.5145547,0.09196624,0.4904922,0.4621975,-0.028294683,0.5055363,0.4754043,-0.030132025,0.51929003,0.5026973,-0.016592741
528,40423,1.0,1.0,0.0,1.0,1.0,0.0,0.0027694218,0.0027694218,0.22155873,0.23030418,0.008745447,0.16490348,0.23198338,0.0670799,0.18677689,0.24989325,0.06311636,0.19794323,0.26208344,0.064140216
529,40548,16.0,15.0,-1.0,1.0,1.0,0.0,0.003392227,0.003392227,0.48295805,0.5844831,0.10152504,-0.09778914,0.22642918,0.32421833,-0.123392284,0.21783672,0.34122902,-0.040131576,0.2834011,0.32353267
530,40575,1.0,1.0,0.0,1.0,1.0,0.0,-0.00018747523,-0.00018747523,0.47813356,0.27608427,-0.20204929,0.23601553,0.39155376,0.15553823,0.25662908,0.410959,0.15432993,0.2939629,0.42182073,0.12785783
531,40721,50.0,68.0,18.0,11.0,5.0,-6.0,0.0025299005,0.0025299005,-0.12648839,0.05531225,0.18180063,0.09849295,-0.25441906,-0.352912,0.03680125,-0.2887292,-0.32553044,0.012456811,-0.270794,-0.2832508
532,40770,1.0,1.0,0.0,1.0,1.0,0.0,-0.0043115877,-0.0043115877,0.6743448,0.71124214,0.03689736,0.6031901,0.6651428,0.06195265,0.62007743,0.6739892,0.053911746,0.6712316,0.7007864,0.029554784
533,40840,1.0,1.0,0.0,1.0,1.0,0.0,2.7410686e-05,2.7410686e-05,0.0845247,-0.008958859,-0.09348356,-0.01997713,0.111952,0.13192913,-0.024417693,0.13106808,0.15548578,-0.009894412,0.1253834,0.13527782
534,40846,21.0,15.0,-6.0,3.0,1.0,-2.0,0.002611149,0.002611149,-0.08419174,0.06365687,0.1478486,-0.08181935,0.041699223,0.12351857,-0.054774527,0.0689555,0.12373003,-0.0676592,0.074827604,0.14248681
535,40909,1.0,2.0,1.0,1.0,1.0,0.0,0.0033980869,0.0033980869,0.21162362,0.26773852,0.056114897,-0.15266255,-0.019812685,0.13284986,-0.19274865,-0.047915928,0.14483273,-0.16211894,-0.016374178,0.14574477
536,40920,18.0,26.0,8.0,15.0,31.0,16.0,-0.0034085177,-0.0034085177,0.22672649,0.22682585,9.936094e-05,0.24081922,0.21533151,-0.025487706,0.23292004,0.20776768,-0.025152355,0.24809596,0.22835454,-0.019741416
537,40924,1.0,1.0,0.0,1.0,1.0,0.0,-0.00093049556,-0.00093049556,0.27476168,0.2751363,0.0003746152,0.31949383,0.28804362,-0.031450212,0.3270591,0.31383336,-0.013225734,0.34111106,0.32389712,-0.01721394
538,40935,3.0,7.0,4.0,5.0,7.0,2.0,-0.0031808056,-0.0031808056,0.36410183,0.31431657,-0.049785256,0.15398706,0.15520519,0.0012181252,0.17710043,0.18571678,0.008616343,0.21504666,0.21939544,0.0043487847
539,40979,2.0,15.0,13.0,12.0,33.0,21.0,-0.0051377043,-0.0051377043,0.18669935,0.025430534,-0.16126882,0.04278695,-0.069772355,-0.1125593,0.047628604,-0.029428773,-0.07705738,0.07482858,-0.021576123,-0.0964047
540,41056,1.0,1.0,0.0,1.0,1.0,0.0,-0.00039076805,-0.00039076805,0.46238577,0.52187395,0.059488177,0.34714666,0.4369852,0.089838535,0.3533101,0.4403827,0.08707258,0.40476546,0.46918184,0.06441638
541,41097,2.0,2.0,0.0,1.0,1.0,0.0,-0.002182655,-0.002182655,0.094578676,0.12878609,0.03420741,0.2810483,0.18264902,-0.09839928,0.27417776,0.17082287,-0.103354886,0.27695358,0.18037072,-0.09658286
542,41116,1.0,1.0,0.0,1.0,1.0,0.0,-0.0019634888,-0.0019634888,0.057541605,-0.0637777,-0.12131931,-0.16922858,-0.11610196,0.053126626,-0.19500987,-0.13747065,0.057539225,-0.17871678,-0.13737173,0.041345045
543,41137,1.0,1.0,0.0,1.0,1.0,0.0,0.0007264465,0.0007264465,0.7594899,0.81793094,0.058441043,0.5435995,0.5597263,0.016126812,0.55170447,0.56053317,0.0088287,0.5980697,0.61451757,0.016447842
544,41162,1.0,1.0,0.0,1.0,1.0,0.0,-0.0037464611,-0.0037464611,0.3106333,0.2090177,-0.10161561,0.30393982,0.345366,0.04142618,0.2891272,0.33209395,0.042966753,0.31646612,0.3431786,0.026712477
545,41482,1.0,1.0,0.0,1.0,2.0,1.0,-0.0057554767,-0.0057554767,0.3654802,0.36934698,0.003866762,0.3357594,0.2697831,-0.06597629,0.33092603,0.26480648,-0.06611955,0.35835078,0.29892355,-0.05942723
546,41566,6.0,7.0,1.0,1.0,1.0,0.0,-0.0007781759,-0.0007781759,0.48495504,0.4833309,-0.0016241372,0.3110596,0.25345254,-0.057607055,0.28659785,0.23888062,-0.04771723,0.32991347,0.29168984,-0.038223624
547,41574,2.0,1.0,-1.0,1.0,1.0,0.0,0.00026994944,0.00026994944,0.5691306,0.59594476,0.026814163,0.5164618,0.42186475,-0.09459704,0.51914644,0.42557475,-0.09357169,0.5431323,0.45893162,-0.08420068
548,41623,52.0,37.0,-15.0,5.0,6.0,1.0,0.0024991818,0.0024991818,0.35271317,0.27900916,-0.073704004,0.22117418,0.09968133,-0.12149285,0.2590389,0.10645299,-0.15258591,0.2873661,0.13084094,-0.15652515
549,41653,1.0,1.0,0.0,1.0,6.0,5.0,-0.0038905703,-0.0038905703,0.81152266,0.8209904,0.009467721,0.733459,0.72180843,-0.011650562,0.7434069,0.74362445,0.00021755695,0.7726167,0.7733027,0.00068598986
550,41710,4.0,6.0,2.0,2.0,2.0,0.0,-0.0011991784,-0.0011991784,0.035517156,-0.0016100387,-0.037127193,-0.0743737,-0.037033573,0.037340127,-0.072364226,-0.025139188,0.047225036,-0.06542946,-0.024227971,0.041201487
551,41778,6.0,3.0,-3.0,1.0,1.0,0.0,0.0036320686,0.0036320686,-0.09112612,-0.1275538,-0.036427684,-0.07120738,-0.14832212,-0.07711474,-0.08645578,-0.15658948,-0.0701337,-0.0922825,-0.16314252,-0.07086002
552,41814,2.0,2.0,0.0,1.0,1.0,0.0,0.00062453374,0.00062453374,0.1858844,-0.005190143,-0.19107455,0.37351215,0.15449908,-0.21901307,0.40342087,0.1797551,-0.22366576,0.41099152,0.16885318,-0.24213834
553,41927,1.0,1.0,0.0,1.0,1.0,0.0,0.0012679249,0.0012679249,0.09936851,0.15394841,0.0545799,0.15982981,-0.07362505,-0.23345485,0.1314919,-0.111986466,-0.24347836,0.14502409,-0.08052673,-0.22555083
554,41934,1.0,1.0,0.0,1.0,1.0,0.0,0.0036754943,0.0036754943,0.57529473,0.6102097,0.03491497,0.44069895,0.39289927,-0.047799677,0.43248823,0.38143757,-0.051050663,0.466663,0.42946798,-0.037195027
555,42007,11.0,23.0,12.0,14.0,24.0,10.0,-0.0018187463,-0.0018187463,0.5252131,0.46708503,-0.05812809,0.15014422,0.16250548,0.012361258,0.15040044,0.14762299,-0.0027774572,0.19756067,0.19008967,-0.007470995
556,42126,5.0,2.0,-3.0,12.0,6.0,-6.0,0.0056650713,0.0056650713,-0.46782878,-0.28672287,0.18110591,-0.36995935,-0.4193149,-0.049355537,-0.326202,-0.4274013,-0.1011993,-0.3682228,-0.43926963,-0.07104683
557,42166,19.0,30.0,11.0,2.0,1.0,-1.0,0.0011987425,0.0011987425,0.5049702,0.58592135,0.080951154,-0.037682585,0.46473303,0.5024156,-0.04569029,0.48525012,0.5309404,0.011285123,0.5418757,0.5305906
558,42171,1.0,1.0,0.0,1.0,1.0,0.0,-0.00083841756,-0.00083841756,0.5754427,0.57136345,-0.0040792227,0.3566286,0.48532012,0.12869152,0.3560029,0.47894526,0.12294236,0.43024313,0.5224262,0.09218305
559,42214,1.0,1.0,0.0,1.0,1.0,0.0,-0.002751127,-0.002751127,0.29663005,0.23096383,-0.06566623,0.15987632,0.19012903,0.03025271,0.19073962,0.19707708,0.006337464,0.23195432,0.22432458,-0.0076297373
560,42224,1.0,2.0,1.0,1.0,1.0,0.0,-0.0030003637,-0.0030003637,0.39341024,0.44486806,0.051457822,0.04439015,0.034612328,-0.009777822,0.03806077,0.026836269,-0.011224501,0.0815873,0.08753448,0.00594718
561,42238,48.0,174.0,126.0,3.0,4.0,1.0,-0.0022234954,-0.0022234954,0.28460035,0.2098004,-0.07479994,-0.2080021,-0.07823198,0.12977013,-0.25765175,-0.11156954,0.14608221,-0.18959181,-0.052059405,0.13753241
562,42299,9.0,19.0,10.0,6.0,5.0,-1.0,4.6078116e-05,4.6078116e-05,0.058746748,0.09179751,0.03305076,-0.13014834,0.048713554,0.17886189,-0.12170454,0.07818552,0.19989006,-0.108960904,0.093908556,0.20286946
563,42473,84.0,69.0,-15.0,9.0,6.0,-3.0,0.002703607,0.002703607,0.37345564,0.40475824,0.0313026,0.32356575,0.35709605,0.033530295,0.3153368,0.3663498,0.051012993,0.33870247,0.3843086,0.045606136
564,42563,3.0,1.0,-2.0,1.0,1.0,0.0,0.0035892576,0.0035892576,0.17047036,0.23025995,0.059789598,0.29117155,0.13877536,-0.15239619,0.29832923,0.14869493,-0.1496343,0.29019907,0.17065208,-0.119546995
565,42642,162.0,275.0,113.0,133.0,134.0,1.0,-0.0012545511,-0.0012545511,0.30304068,0.27169633,-0.031344354,-0.08128698,0.022369942,0.103656925,-0.11778609,-0.038154617,0.07963147,-0.08665803,0.008788354,0.095446385
566,42648,55.0,45.0,-10.0,22.0,10.0,-12.0,0.0028549805,0.0028549805,0.7243018,0.74903816,0.024736345,0.600705,0.609252,0.008546948,0.6137944,0.58812654,-0.025667846,0.655125,0.6256804,-0.029444635
567,42697,1.0,1.0,0.0,1.0,1.0,0.0,1.8313527e-05,1.8313527e-05,0.2222275,0.2104855,-0.011741996,0.07378114,0.10399706,0.030215919,0.11019514,0.13160089,0.021405749,0.14678627,0.16217388,0.01538761
568,42781,5.0,6.0,1.0,1.0,1.0,0.0,-0.00066174567,-0.00066174567,0.30819297,0.27845442,-0.029738545,0.09585447,0.026595723,-0.06925875,0.08431452,0.031395193,-0.052919324,0.11532604,0.059435993,-0.055890046
569,42851,1.0,1.0,0.0,1.0,1.0,0.0,-0.00845046,-0.00845046,0.09065088,0.006160609,-0.08449027,0.03610344,-0.028192239,-0.06429568,0.035649344,-0.03377838,-0.06942773,0.04376436,-0.032567695,-0.076332055
570,42912,52.0,73.0,21.0,4.0,8.0,4.0,-0.0021471381,-0.0021471381,0.13575666,0.19438924,0.058632582,-0.024409987,0.07262611,0.09703609,-0.034038045,0.05989121,0.09392925,-0.012237944,0.08756344,0.099801384
571,42946,5.0,18.0,13.0,26.0,108.0,82.0,-0.0045322366,-0.0045322366,0.6186087,0.6245452,0.0059365034,0.41685155,0.32410172,-0.092749834,0.42505735,0.33994967,-0.085107684,0.4687938,0.39225248,-0.076541334
572,42980,1.0,1.0,0.0,1.0,1.0,0.0,0.0020870678,0.0020870678,0.43890926,0.47813568,0.039226413,0.45351988,0.42593774,-0.027582139,0.46843016,0.43029547,-0.038134694,0.4828713,0.45708066,-0.025790632
573,43107,22.0,6.0,-16.0,1.0,1.0,0.0,0.008348171,0.008348171,-0.053710368,0.12136907,0.17507944,0.10586177,0.16936716,0.063505396,0.15104881,0.200221,0.049172193,0.1415122,0.20675875,0.06524655
574,43156,12.0,8.0,-4.0,1.0,1.0,0.0,0.007874522,0.007874522,-0.19041824,-0.28974664,-0.0993284,-0.10660077,-0.14992718,-0.043326415,-0.15641978,-0.1674524,-0.011032611,-0.1748516,-0.18966363,-0.014812037
575,43157,1.0,1.0,0.0,1.0,1.0,0.0,0.005505979,0.005505979,0.64500195,0.60803986,-0.036962092,0.41844657,0.53915465,0.12070808,0.42299226,0.55004096,0.1270487,0.47248185,0.57945675,0.1069749
576,43159,1.0,1.0,0.0,3.0,1.0,-2.0,0.0009518899,0.0009518899,0.17419349,0.064582296,-0.10961119,-0.06432831,-0.023082417,0.041245896,-0.04370519,0.0060629006,0.04976809,-0.01640005,0.014152928,0.03055298
577,43164,1.0,1.0,0.0,1.0,1.0,0.0,-0.006156452,-0.006156452,0.28844276,0.26415926,-0.024283499,0.12129119,0.1549564,0.03366521,0.11848764,0.16195622,0.04346858,0.14259283,0.18393369,0.041340858
578,43224,2.0,4.0,2.0,1.0,1.0,0.0,-0.0017526224,-0.0017526224,0.22191478,0.11015069,-0.111764096,-0.10953853,0.037779015,0.14731754,-0.12773348,0.012418266,0.14015175,-0.09614956,0.02404718,0.12019674
579,43250,12.0,26.0,14.0,4.0,3.0,-1.0,-0.00075274706,-0.00075274706,0.1617465,0.20705777,0.045311272,0.088515885,-0.050289042,-0.13880493,0.12698677,-0.019685186,-0.14667195,0.13953233,8.477836e-05,-0.13944755
580,43288,1.0,1.0,0.0,1.0,1.0,0.0,0.0027977936,0.0027977936,0.25093472,0.27682814,0.02589342,0.032732014,0.039490793,0.0067587793,0.039478328,0.039389145,-8.918345e-05,0.069920726,0.054601625,-0.0153191015
581,43428,1.0,1.0,0.0,1.0,1.0,0.0,-0.0019319877,-0.0019319877,0.4961797,0.51197773,0.015798032,0.13915412,0.36965436,0.23050024,0.14810592,0.37357208,0.22546616,0.19984227,0.4183738,0.21853152
582,43429,12.0,4.0,-8.0,9.0,6.0,-3.0,0.0045975856,0.0045975856,0.50301933,0.56115574,0.058136404,0.038365528,0.38704902,0.34868348,0.030580297,0.379077,0.34849668,0.09702179,0.42630965,0.32928786
583,43445,1.0,1.0,0.0,1.0,1.0,0.0,-0.00088612735,-0.00088612735,-0.11259649,-0.11868735,-0.006090857,0.32695267,0.38359737,0.056644708,0.32431588,0.40627232,0.081956446,0.3103845,0.3986088,0.08822429
584,43465,2.0,2.0,0.0,1.0,1.0,0.0,0.004999891,0.004999891,0.30771008,0.33459067,0.026880592,0.17689379,0.23682414,0.059930354,0.18838903,0.23763347,0.049244434,0.2146694,0.26090208,0.04623267
585,43500,3.0,4.0,1.0,1.0,1.0,0.0,0.00195048,0.00195048,0.27216867,0.25546318,-0.016705483,0.26597068,0.31878453,0.052813858,0.23846379,0.30412862,0.06566483,0.27161366,0.3221919,0.050578237
586,43619,6.0,6.0,0.0,1.0,1.0,0.0,-0.00140623,-0.00140623,0.38247815,0.37212193,-0.010356218,-0.13333131,0.13931684,0.27264816,-0.09715706,0.15866953,0.2558266,-0.021482335,0.21373068,0.23521301
587,43675,1.0,5.0,4.0,1.0,1.0,0.0,-0.0038465224,-0.0038465224,0.14530843,0.091770485,-0.05353795,0.109768696,0.026544664,-0.08322403,0.13136372,0.034764644,-0.09659907,0.14328556,0.0453236,-0.09796196
588,43689,1.0,1.0,0.0,1.0,1.0,0.0,0.0038714856,0.0038714856,0.37501583,0.45330632,0.07829049,0.2549896,0.21790521,-0.037084386,0.30245313,0.24876975,-0.053683385,0.33798945,0.2981211,-0.039868355
589,43746,10.0,11.0,1.0,12.0,5.0,-7.0,0.006620329,0.006620329,0.32540402,0.2514396,-0.07396442,-0.118159324,0.17522448,0.2933838,-0.12232719,0.19952673,0.32185394,-0.05387075,0.2285361,0.28240684
590,43818,1.0,1.0,0.0,1.0,1.0,0.0,-0.0023353472,-0.0023353472,0.64500135,0.56383425,-0.0811671,0.5189929,0.573746,0.054753125,0.53377736,0.56909347,0.03531611,0.5698759,0.5876467,0.017770827
591,43820,2.0,7.0,5.0,3.0,2.0,-1.0,-0.0028513223,-0.0028513223,0.38521072,0.33514968,-0.050061047,0.1014467,0.3066393,0.20519261,0.09967701,0.3286883,0.22901128,0.14933987,0.35701752,0.20767765
592,43852,20.0,28.0,8.0,1.0,1.0,0.0,0.0021006614,0.0021006614,0.5783827,0.7336014,0.15521872,0.13118295,0.44356564,0.3123827,0.12558654,0.4550591,0.32947257,0.1830048,0.50890076,0.32589597
593,43950,1.0,1.0,0.0,1.0,1.0,0.0,-0.0018963702,-0.0018963702,0.37664536,0.48412505,0.10747969,0.30781832,0.2555927,-0.05222562,0.3274219,0.27202782,-0.055394083,0.3513272,0.31915852,-0.032168686
594,43984,1.0,1.0,0.0,1.0,1.0,0.0,-0.0023054034,-0.0023054034,-0.05841894,-0.021881778,0.036537163,-0.062884755,-0.059053823,0.003830932,-0.07414945,-0.1110669,-0.036917448,-0.0801518,-0.10359305,-0.023441255
595,44052,1.0,8.0,7.0,1.0,5.0,4.0,-0.007548023,-0.007548023,0.5604441,0.5569654,-0.0034787059,0.56259173,0.17383912,-0.3887526,0.5707088,0.17308716,-0.39762163,0.6042734,0.26448306,-0.3397903
596,44097,2.0,2.0,0.0,1.0,1.0,0.0,0.0019413196,0.0019413196,0.21119192,0.14341503,-0.06777689,0.018180823,0.052649476,0.03446865,0.022588845,0.056634244,0.0340454,0.054856572,0.08117828,0.026321705
597,44107,26.0,30.0,4.0,2.0,4.0,2.0,-0.002004873,-0.002004873,0.05350948,0.023049932,-0.03045955,0.12142592,0.06982258,-0.05160334,0.075627014,0.032825623,-0.04280139,0.080920696,0.03475797,-0.046162724
598,44138,2.0,2.0,0.0,1.0,1.0,0.0,0.006541211,0.006541211,0.3479652,0.35256052,0.0045953095,0.25532836,0.31293246,0.057604104,0.26324716,0.33261657,0.069369406,0.29299724,0.35260716,0.05960992
599,44144,20.0,44.0,24.0,4.0,11.0,7.0,-0.004107889,-0.004107889,0.15223528,0.14639015,-0.0058451295,-0.07663984,0.13450707,0.21114692,-0.07596607,0.14904714,0.2250132,-0.05324663,0.16128556,0.2145322
600,44184,3.0,2.0,-1.0,1.0,1.0,0.0,0.00070052966,0.00070052966,0.24407494,0.4213977,0.17732275,0.30639777,0.17459963,-0.13179813,0.30820146,0.18399517,-0.12420629,0.31561977,0.22872189,-0.08689788
601,44324,1.0,1.0,0.0,4.0,2.0,-2.0,0.0013699345,0.0013699345,0.35620394,0.42618713,0.069983184,0.28098634,0.2817374,0.0007510483,0.28927863,0.2939292,0.004650563,0.31089982,0.32405218,0.013152361
602,44339,26.0,17.0,-9.0,8.0,7.0,-1.0,0.0040430836,0.0040430836,0.4511905,0.46820113,0.01701063,0.5177054,0.41503903,-0.10266635,0.5337469,0.44116196,-0.09258494,0.5308866,0.46611303,-0.06477356
603,44369,5.0,3.0,-2.0,1.0,1.0,0.0,0.0036590323,0.0036590323,0.31725356,0.37652478,0.059271216,0.058449868,0.22517402,0.16672416,0.037256222,0.24112682,0.2038706,0.07820935,0.27624562,0.19803628
604,44412,46.0,23.0,-23.0,3.0,1.0,-2.0,0.0032669902,0.0032669902,0.094549894,0.014463738,-0.08008616,0.05646826,-0.10825245,-0.16472071,0.050638285,-0.12188613,-0.17252441,0.057177085,-0.111925155,-0.16910224
605,44705,19.0,2.0,-17.0,8.0,2.0,-6.0,0.007982936,0.007982936,0.27123544,0.27750483,0.0062693954,0.19532341,0.24599984,0.050676435,0.18057418,0.24508822,0.06451404,0.19550446,0.25840867,0.06290421
606,44720,1.0,1.0,0.0,1.0,1.0,0.0,0.0016604625,0.0016604625,0.04366938,0.121442,0.07777262,0.08891855,-0.027596364,-0.116514914,0.10121642,-0.032235507,-0.13345192,0.104062565,-0.017588254,-0.121650815
607,44729,9.0,11.0,2.0,10.0,2.0,-8.0,0.0030148774,0.0030148774,0.0139541505,0.1634904,0.14953625,0.051970635,0.00093439315,-0.051036242,0.04071008,-0.011712013,-0.05242209,0.041864444,0.01594227,-0.025922174
608,44736,1.0,1.0,0.0,1.0,1.0,0.0,0.00034049526,0.00034049526,0.031771462,0.14693111,0.115159646,-0.0012802274,0.1518933,0.15317354,0.019248728,0.2016506,0.18240188,0.021923326,0.21831478,0.19639146
609,44844,33.0,38.0,5.0,1.0,4.0,3.0,0.0003429316,0.0003429316,0.2582229,0.22406337,-0.03415954,0.11447046,0.21076144,0.09629098,0.12918642,0.20321056,0.07402414,0.16472769,0.21726191,0.052534223
610,44971,3.0,9.0,6.0,6.0,16.0,10.0,-0.0047677755,-0.0047677755,0.17144692,0.14349584,-0.027951077,0.123575084,0.28172603,0.15815094,0.11633006,0.28013417,0.16380411,0.12911423,0.2839005,0.15478627
611,44980,1.0,1.0,0.0,1.0,1.0,0.0,0.0032046773,0.0032046773,0.4693602,0.52285486,0.053494662,0.35821667,0.48075503,0.12253836,0.36414498,0.5043126,0.1401676,0.41485122,0.5384574,0.123606175
612,45129,99.0,32.0,-67.0,31.0,22.0,-9.0,0.006228097,0.006228097,0.34228852,0.3504628,0.00817427,0.39490688,0.30567643,-0.08923045,0.40323737,0.30362344,-0.099613935,0.4217544,0.3289973,-0.092757076
613,45213,2.0,2.0,0.0,1.0,1.0,0.0,-0.0005307384,-0.0005307384,0.22336869,0.16615498,-0.05721371,-0.006762346,0.042464506,0.04922685,-0.0040521296,0.053526293,0.057578422,0.015713753,0.06538514,0.04967139
614,45356,2.0,10.0,8.0,1.0,1.0,0.0,-0.005693935,-0.005693935,0.18300764,0.15675727,-0.026250377,0.04128226,0.26826513,0.22698286,0.011429448,0.21761207,0.20618263,0.04267958,0.23156235,0.18888277
615,45595,22.0,10.0,-12.0,41.0,116.0,75.0,0.002558006,0.002558006,0.09701156,0.13075387,0.033742316,-0.0017305395,0.036764868,0.038495407,-0.004863429,0.028205026,0.033068456,0.00495334,0.04145405,0.03650071
616,45632,1.0,1.0,0.0,1.0,1.0,0.0,0.0035074577,0.0035074577,0.12441343,0.0005943031,-0.12381913,0.06410601,0.17498843,0.110882424,0.05151916,0.20633607,0.15481691,0.071870446,0.19239122,0.12052077
617,45746,2.0,1.0,-1.0,4.0,1.0,-3.0,0.0014995001,0.0014995001,0.17203088,0.13983354,-0.03219734,0.23767117,0.047010213,-0.19066095,0.2543505,0.069677725,-0.18467279,0.25106597,0.08402796,-0.16703801
618,45750,150.0,74.0,-76.0,3.0,5.0,2.0,0.0062435605,0.0062435605,0.058069143,-0.0140996175,-0.07216876,-0.015416269,0.057166155,0.07258242,0.00050761184,0.06995731,0.06944969,0.008769465,0.05670039,0.047930926
619,45837,1.0,1.0,0.0,1.0,1.0,0.0,-0.0013706237,-0.0013706237,0.28935674,0.2391127,-0.050244033,0.11762187,0.03453636,-0.08308551,0.13041605,0.04607118,-0.08434487,0.15872346,0.0658577,-0.09286576
620,45843,2.0,5.0,3.0,2.0,3.0,1.0,-0.00418761,-0.00418761,0.7768458,0.7494069,-0.027438939,0.59818166,0.6345441,0.03636241,0.6117866,0.6581087,0.046322107,0.6756666,0.71129423,0.035627663
621,45945,3.0,5.0,2.0,3.0,3.0,0.0,0.0003274791,0.0003274791,0.18986614,0.10343025,-0.08643589,0.0952845,0.2685368,0.17325231,0.09226989,0.28600264,0.19373274,0.113557644,0.2843123,0.17075467
622,45981,3.0,11.0,8.0,1.0,5.0,4.0,-0.0059210844,-0.0059210844,0.3168573,0.20129699,-0.11556032,-0.15165496,-0.17193556,-0.0202806,-0.18268919,-0.19293094,-0.010241747,-0.14791042,-0.1654747,-0.017564282
623,45982,75.0,30.0,-45.0,1.0,1.0,0.0,0.008091595,0.008091595,0.5274511,0.4090703,-0.118380785,0.3052487,0.4278823,0.122633606,0.31705573,0.42302826,0.10597253,0.3744061,0.4495154,0.0751093
624,45999,3.0,24.0,21.0,1.0,1.0,0.0,-0.0068380833,-0.0068380833,0.42444524,0.4276295,0.003184259,0.16363478,0.42360222,0.25996745,0.1708724,0.44019017,0.26931775,0.2269521,0.47394258,0.24699047
625,46002,58.0,33.0,-25.0,151.0,47.0,-104.0,0.012374215,0.012374215,0.3253912,0.31140745,-0.013983756,0.099324234,-0.088429496,-0.18775374,0.0833575,-0.12363884,-0.20699634,0.14241503,-0.064638175,-0.20705321
626,46036,4.0,3.0,-1.0,7.0,8.0,1.0,0.0047229975,0.0047229975,0.3282995,0.28231102,-0.04598847,0.32439882,0.3075653,-0.016833514,0.30450892,0.29128152,-0.013227403,0.32580107,0.3020827,-0.023718387
627,46101,4.0,5.0,1.0,3.0,1.0,-2.0,0.0009964034,0.0009964034,0.5392294,0.6192478,0.0800184,-0.060588095,0.5223601,0.5829482,-0.09656186,0.52562517,0.622187,0.0023185394,0.563642,0.56132346
