eval_index,nsd_image_id,predclip_image_rank_neighbor0,predclip_image_rank_neighbor_low,predclip_image_rank_delta_low_minus_zero,predclip_brain_rank_neighbor0,predclip_brain_rank_neighbor_low,predclip_brain_rank_delta_low_minus_zero,predclip_image_score_delta_low_minus_zero,predclip_brain_score_delta_low_minus_zero,blurry_pixcorr_neighbor0,blurry_pixcorr_neighbor_low,blurry_pixcorr_delta_low_minus_zero,recons_pixcorr_neighbor0,recons_pixcorr_neighbor_low,recons_pixcorr_delta_low_minus_zero,enhanced_pixcorr_neighbor0,enhanced_pixcorr_neighbor_low,enhanced_pixcorr_delta_low_minus_zero,enhanced_evalmix_pixcorr_neighbor0,enhanced_evalmix_pixcorr_neighbor_low,enhanced_evalmix_pixcorr_delta_low_minus_zero
769,56042,1.0,1.0,0.0,1.0,1.0,0.0,0.003705766,0.003705766,0.3890456,0.36438617,-0.024659425,0.28817046,0.260398,-0.027772456,0.27047643,0.26365772,-0.0068187118,0.35719854,0.3209471,-0.036251426
770,56066,1.0,1.0,0.0,2.0,2.0,0.0,-0.0054815486,-0.0054815486,0.026625857,-0.019345626,-0.045971483,-0.101372965,-0.06686566,0.034507304,-0.12249491,-0.110304154,0.012190759,-0.10521598,-0.101627365,0.0035886168
771,56126,152.0,233.0,81.0,22.0,35.0,13.0,-0.0024911799,-0.0024911799,0.2248987,0.22931266,0.0044139624,0.17229143,0.008394293,-0.16389714,0.17180787,0.005706006,-0.16610186,0.1931111,0.029635817,-0.16347529
772,56154,1.0,1.0,0.0,1.0,1.0,0.0,1.1909753e-05,1.1909753e-05,-0.029335381,-0.017951917,0.011383465,0.00319461,0.07332582,0.07013121,-0.008370909,0.06861904,0.07698995,-0.0114332335,0.06520339,0.07663663
773,56269,1.0,1.0,0.0,2.0,1.0,-1.0,-0.003075406,-0.003075406,0.5090693,0.3216979,-0.18737143,0.5482667,0.34467766,-0.20358905,0.5663765,0.35525173,-0.21112478,0.6081541,0.38184738,-0.22630674
774,56290,2.0,4.0,2.0,1.0,1.0,0.0,-0.0042808354,-0.0042808354,0.27297416,0.14060754,-0.13236663,0.104697816,0.13962044,0.034922622,0.08835759,0.13281207,0.044454478,0.11731566,0.14082448,0.023508824
775,56314,95.0,138.0,43.0,99.0,172.0,73.0,-0.0030887872,-0.0030887872,0.015203388,-0.07047758,-0.08568097,-0.08974603,0.023791352,0.11353738,-0.09182063,0.017204896,0.10902552,-0.08818516,0.011324275,0.09950943
776,56418,1.0,2.0,1.0,1.0,2.0,1.0,0.00039837882,0.00039837882,0.34139502,0.28891453,-0.05248049,0.3326918,0.027936874,-0.3047549,0.32378712,0.01704474,-0.30674237,0.34075382,0.05174765,-0.28900617
777,56454,1.0,1.0,0.0,11.0,20.0,9.0,0.000112172216,0.000112172216,0.19497627,0.19704267,0.0020664036,0.041058745,0.106273025,0.06521428,0.044235837,0.09817119,0.053935353,0.069439664,0.114541754,0.04510209
778,56471,1.0,1.0,0.0,6.0,3.0,-3.0,0.00044040754,0.00044040754,0.43462756,0.34986737,-0.08476019,-0.124895446,-0.034378234,0.09051721,-0.13955589,-0.08203308,0.057522804,-0.052304257,-0.007983577,0.04432068
779,56670,4.0,2.0,-2.0,3.0,2.0,-1.0,-0.00165442,-0.00165442,-0.1324388,-0.15219663,-0.019757837,-0.06444719,-0.086874545,-0.022427358,-0.073078975,-0.09672222,-0.023643248,-0.082787246,-0.10718364,-0.024396397
780,56681,5.0,12.0,7.0,16.0,32.0,16.0,-0.006113695,-0.006113695,0.12013993,0.13141227,0.011272341,0.08404489,0.08476604,0.00072114915,0.098615654,0.10961975,0.011004098,0.10608713,0.11520122,0.009114087
781,56695,2.0,2.0,0.0,1.0,1.0,0.0,-9.49651e-05,-9.49651e-05,0.05195997,0.098599546,0.046639577,0.13723315,0.02967912,-0.10755403,0.13718094,0.030263562,-0.10691738,0.14066401,0.04513647,-0.095527545
782,56723,13.0,49.0,36.0,2.0,2.0,0.0,-0.011139302,-0.011139302,0.23534478,0.3966026,0.16125782,0.026583117,0.12958589,0.10300277,0.01789962,0.14375441,0.12585479,0.04423999,0.17728537,0.13304538
783,56751,28.0,41.0,13.0,6.0,10.0,4.0,-0.005399311,-0.005399311,0.16636087,0.08009657,-0.0862643,-0.024978427,-0.13058615,-0.10560772,-0.027197408,-0.12923177,-0.10203436,-0.009777571,-0.114480615,-0.10470305
784,56782,5.0,1.0,-4.0,7.0,9.0,2.0,0.002302844,0.002302844,0.24222946,0.2506954,0.008465946,0.056255445,0.07520253,0.018947087,0.04929163,0.08995544,0.040663812,0.078911796,0.11528105,0.036369257
785,56784,23.0,12.0,-11.0,1.0,2.0,1.0,0.0055974573,0.0055974573,0.024393907,0.003495432,-0.020898474,0.17672612,0.081075676,-0.09565044,0.17462648,0.08952471,-0.085101776,0.17378424,0.089119144,-0.0846651
786,56850,1.0,1.0,0.0,1.0,1.0,0.0,0.003178604,0.003178604,-0.06357017,-0.023652656,0.039917514,-0.035412244,0.030997135,0.06640938,-0.021248776,0.02807392,0.049322695,-0.030676939,0.024375463,0.0550524
787,56867,1.0,2.0,1.0,1.0,1.0,0.0,-0.0017607994,-0.0017607994,-0.33709273,-0.33432752,0.0027652085,0.20425846,0.097959995,-0.10629846,0.22509499,0.11755872,-0.10753627,0.18160753,0.07606493,-0.1055426
788,56911,7.0,2.0,-5.0,1.0,1.0,0.0,-0.0026574023,-0.0026574023,0.30441523,0.30649832,0.002083093,0.3233553,0.29139006,-0.031965226,0.3505905,0.29401332,-0.056577176,0.37126118,0.31475794,-0.056503236
789,56948,1.0,1.0,0.0,1.0,1.0,0.0,-0.004317105,-0.004317105,0.45235988,0.39888996,-0.053469926,0.14194842,0.13751768,-0.004430741,0.14114577,0.12912124,-0.012024522,0.18900776,0.16798463,-0.021023124
790,57046,1.0,1.0,0.0,1.0,1.0,0.0,-0.0023011044,-0.0023011044,0.126149,0.035501994,-0.090647005,0.40000287,0.31116438,-0.08883849,0.4474772,0.33078164,-0.11669555,0.44304565,0.32569423,-0.11735141
791,57060,2.0,2.0,0.0,2.0,9.0,7.0,-6.4801425e-05,-6.4801425e-05,0.6812293,0.56966126,-0.11156803,0.52871937,0.4836863,-0.045033067,0.530773,0.48915672,-0.04161626,0.57825935,0.5228449,-0.05541444
792,57435,4.0,2.0,-2.0,1.0,1.0,0.0,0.0034650415,0.0034650415,-0.023078037,-0.026077263,-0.0029992256,0.03283433,0.21762687,0.18479255,0.024958877,0.20474067,0.1797818,0.022009052,0.19798176,0.1759727
793,57443,1.0,1.0,0.0,1.0,1.0,0.0,-0.0025234707,-0.0025234707,0.76797795,0.7667321,-0.0012458563,0.8087216,0.7386285,-0.070093095,0.81849587,0.7502752,-0.068220675,0.8279518,0.7751269,-0.052824914
794,57478,1.0,1.0,0.0,1.0,1.0,0.0,-0.007330708,-0.007330708,-0.19095875,-0.18589345,0.005065307,0.16503522,0.15283304,-0.0122021735,0.13678269,0.13419978,-0.0025829077,0.11190839,0.106360346,-0.005548045
795,57542,19.0,15.0,-4.0,1.0,1.0,0.0,0.0039828606,0.0039828606,-0.0761284,-0.03802149,0.03810691,-0.2726242,-0.18131904,0.09130515,-0.27742285,-0.18703306,0.09038979,-0.2751141,-0.1931704,0.08194369
796,57553,18.0,18.0,0.0,12.0,18.0,6.0,-0.0032901205,-0.0032901205,0.0025156115,-0.057983413,-0.060499024,-0.24216542,-0.12821999,0.113945425,-0.24240907,-0.121040784,0.12136828,-0.2305918,-0.12146162,0.10913018
797,57648,55.0,79.0,24.0,1.0,1.0,0.0,-0.0029136315,-0.0029136315,0.24186258,0.28154704,0.03968446,0.3809012,0.21833095,-0.16257024,0.3786266,0.21726985,-0.16135676,0.38217813,0.23363303,-0.1485451
798,57650,3.0,2.0,-1.0,1.0,1.0,0.0,-0.0061828345,-0.0061828345,0.35234934,0.33834884,-0.014000505,0.34677646,0.36640045,0.019623995,0.3603775,0.38675246,0.026374966,0.37967244,0.4087608,0.029088348
799,57681,2.0,2.0,0.0,1.0,1.0,0.0,-0.00010109693,-0.00010109693,0.20119146,0.264752,0.063560545,0.17369139,0.18805793,0.014366537,0.17296514,0.18246676,0.009501621,0.19307348,0.21002696,0.016953483
800,57822,1.0,1.0,0.0,1.0,1.0,0.0,-0.007947642,-0.007947642,0.38511547,0.27494556,-0.11016992,-0.03915265,0.049415514,0.088568166,-0.04965783,0.052572638,0.10223047,0.0021218206,0.095063925,0.092942104
801,57838,1.0,1.0,0.0,1.0,1.0,0.0,0.00032508,0.00032508,0.76124024,0.7472755,-0.013964772,0.59014666,0.48306537,-0.107081294,0.6009123,0.48685768,-0.11405459,0.642039,0.54604626,-0.095992744
802,57906,3.0,6.0,3.0,1.0,1.0,0.0,0.0007859729,0.0007859729,0.19029449,0.19004907,-0.00024542212,0.13583805,0.09370044,-0.042137608,0.13320611,0.09262111,-0.040585004,0.1511396,0.11745095,-0.03368865
803,58096,2.0,1.0,-1.0,1.0,1.0,0.0,0.0034388788,0.0034388788,-0.0332426,0.03074902,0.06399162,0.11398663,-0.08228153,-0.19626817,0.12990895,-0.060538623,-0.19044757,0.115924776,-0.05230784,-0.16823262
804,58144,1.0,1.0,0.0,1.0,1.0,0.0,0.0027791709,0.0027791709,0.17827141,0.19710174,0.01883033,0.11138767,0.076533824,-0.034853846,0.0905294,0.06604281,-0.024486586,0.107599795,0.08631955,-0.021280244
805,58164,1.0,1.0,0.0,2.0,3.0,1.0,-0.0008489117,-0.0008489117,0.2521101,0.29804948,0.045939386,0.15778694,0.09577947,-0.062007464,0.18568149,0.11060047,-0.07508102,0.20876558,0.1411235,-0.06764208
806,58187,1.0,1.0,0.0,1.0,1.0,0.0,-2.745539e-05,-2.745539e-05,0.23253715,0.24535492,0.01281777,0.003940937,0.05179048,0.047849543,0.012689882,0.049671654,0.036981773,0.033044316,0.069572575,0.03652826
807,58404,3.0,2.0,-1.0,1.0,1.0,0.0,-0.000571657,-0.000571657,0.30266178,0.2736173,-0.02904448,0.18111719,0.15655164,-0.024565548,0.17659476,0.16088513,-0.015709639,0.19934475,0.18050091,-0.018843845
808,58668,2.0,3.0,1.0,1.0,1.0,0.0,-0.009062111,-0.009062111,0.046398453,0.07065937,0.024260916,-0.02394515,0.034755263,0.058700413,-0.02511792,0.04554693,0.07066485,-0.019722933,0.05102341,0.07074634
809,58681,1.0,1.0,0.0,1.0,2.0,1.0,-0.0073992833,-0.0073992833,0.10531461,0.30519286,0.19987825,0.24392872,0.21751827,-0.026410446,0.23689982,0.21518873,-0.021711096,0.2278002,0.24269618,0.014895976
810,59023,5.0,115.0,110.0,4.0,7.0,3.0,-0.01401652,-0.01401652,0.31761873,0.30241632,-0.015202403,-0.09233606,-0.08709878,0.0052372813,-0.12042878,-0.11165618,0.008772597,-0.0791675,-0.067846425,0.011321075
811,59039,3.0,5.0,2.0,5.0,2.0,-3.0,-0.0031968877,-0.0031968877,0.27451348,0.3268962,0.052382708,-0.024952583,-0.06493439,-0.039981805,-0.052754022,-0.09171624,-0.038962215,-0.007846573,-0.03593738,-0.028090807
812,59046,19.0,60.0,41.0,25.0,34.0,9.0,-0.007239856,-0.007239856,0.36710286,0.2515714,-0.115531474,0.20144314,0.08059325,-0.120849885,0.21318074,0.088841,-0.12433974,0.24568361,0.1162414,-0.12944221
813,59079,1.0,1.0,0.0,1.0,1.0,0.0,-0.0032906868,-0.0032906868,0.6986182,0.7231476,0.024529397,0.47653896,0.15396036,-0.3225786,0.5017915,0.17135304,-0.33043844,0.54497224,0.26822764,-0.2767446
814,59091,1.0,1.0,0.0,3.0,4.0,1.0,-0.0071225613,-0.0071225613,0.56629276,0.5632764,-0.0030163527,0.51093906,0.5420772,0.031138122,0.5211757,0.55080676,0.029631078,0.5391191,0.5623342,0.023215055
815,59194,1.0,1.0,0.0,1.0,1.0,0.0,0.0022335276,0.0022335276,0.41790015,0.3468938,-0.07100636,0.11080113,0.1012131,-0.009588033,0.08247966,0.07481362,-0.007666044,0.13308606,0.12298705,-0.010099009
816,59284,14.0,14.0,0.0,3.0,1.0,-2.0,-0.00027698092,-0.00027698092,0.088806264,0.28261566,0.19380939,0.13188589,0.03405125,-0.09783463,0.106632754,0.013737948,-0.09289481,0.11374919,0.038558483,-0.07519071
817,59419,10.0,18.0,8.0,2.0,3.0,1.0,-0.004712196,-0.004712196,-0.20599726,0.07316015,0.2791574,-0.001115634,-0.030630032,-0.029514398,0.015079626,-0.02556899,-0.040648617,-0.018692221,-0.01496792,0.0037243012
818,59420,1.0,1.0,0.0,5.0,1.0,-4.0,0.0014432967,0.0014432967,-0.15558669,-0.29594848,-0.14036179,-0.10317345,-0.16587096,-0.062697515,-0.090787895,-0.16228004,-0.07149214,-0.10217477,-0.18088976,-0.07871499
819,59585,2.0,9.0,7.0,1.0,1.0,0.0,-0.0059582554,-0.0059582554,0.112333804,0.109448545,-0.0028852597,0.06413639,-0.102515824,-0.16665222,0.056259345,-0.1114304,-0.16768974,0.06564927,-0.097846776,-0.16349605
820,59595,1.0,1.0,0.0,1.0,1.0,0.0,-0.0059632324,-0.0059632324,0.2254897,0.20744824,-0.018041462,-0.081670746,-0.0833397,-0.0016689524,-0.06143397,-0.06411539,-0.0026814193,-0.03404883,-0.023382192,0.010666637
821,59631,1.0,1.0,0.0,1.0,1.0,0.0,-0.00083548576,-0.00083548576,0.26012167,0.33011955,0.06999788,0.014960474,0.0813195,0.06635903,-0.009077031,0.060552828,0.06962986,0.026073286,0.09318773,0.06711444
822,59699,4.0,3.0,-1.0,6.0,8.0,2.0,-0.0008745305,-0.0008745305,0.31482357,0.28362456,-0.031199008,0.36743194,0.34514794,-0.022284001,0.365704,0.35289934,-0.012804657,0.36965767,0.36383957,-0.005818099
823,59817,17.0,4.0,-13.0,4.0,1.0,-3.0,0.0048228316,0.0048228316,0.17958744,0.31130615,0.13171871,-0.11664624,-0.053997505,0.06264873,-0.11565691,-0.044371765,0.07128514,-0.09151035,-0.010440158,0.08107019
824,59994,96.0,69.0,-27.0,10.0,4.0,-6.0,0.0017443243,0.0017443243,0.0068635447,0.049453527,0.04258998,-0.030946132,0.09697852,0.12792465,-0.017999878,0.09720064,0.11520052,-0.015746184,0.09945548,0.11520167
825,60094,2.0,2.0,0.0,1.0,1.0,0.0,-0.002382014,-0.002382014,0.39734197,0.43181884,0.034476876,0.12902783,0.3147596,0.18573178,0.121956006,0.32240182,0.20044582,0.15787777,0.35842717,0.2005494
826,60119,11.0,3.0,-8.0,5.0,4.0,-1.0,0.0021799505,0.0021799505,0.8198309,0.8488264,0.028995514,0.6435492,0.6995217,0.055972517,0.6363815,0.7152997,0.07891822,0.68167406,0.76266646,0.0809924
827,60186,1.0,1.0,0.0,3.0,7.0,4.0,-0.0056791157,-0.0056791157,0.31709743,0.1916429,-0.12545453,0.0029369732,0.22835,0.22541302,-0.01391508,0.22526301,0.23917809,0.03371855,0.23226707,0.19854853
828,60251,1.0,1.0,0.0,1.0,2.0,1.0,-0.00059841573,-0.00059841573,0.86401415,0.86032,-0.0036941767,0.66643304,0.6810126,0.0145795345,0.69239694,0.7016754,0.009278476,0.7482328,0.75792533,0.00969255
829,60305,1.0,1.0,0.0,1.0,1.0,0.0,0.00056488067,0.00056488067,0.11308134,0.097042054,-0.01603929,0.39143404,0.67560774,0.2841737,0.38890705,0.6739744,0.28506735,0.385914,0.67664325,0.29072925
830,60456,4.0,7.0,3.0,29.0,52.0,23.0,-0.004986435,-0.004986435,-0.18791358,-0.19895704,-0.011043459,-0.17963299,-0.20915793,-0.029524937,-0.20100583,-0.25046661,-0.049460784,-0.20944136,-0.25163034,-0.042188972
831,60505,2.0,5.0,3.0,1.0,2.0,1.0,-0.007164702,-0.007164702,0.05558884,-0.049823232,-0.10541207,0.2706836,0.14783219,-0.1228514,0.28749213,0.13873036,-0.14876176,0.26194274,0.119480476,-0.14246227
832,60519,10.0,24.0,14.0,1.0,1.0,0.0,-0.00080575794,-0.00080575794,0.41990986,0.43673962,0.016829759,0.26562983,0.21129094,-0.054338887,0.23913783,0.2032428,-0.035895035,0.27881977,0.2401844,-0.038635373
833,60553,15.0,36.0,21.0,25.0,83.0,58.0,-0.0086009465,-0.0086009465,0.039112505,-0.14013694,-0.17924945,-0.35305667,-0.353069,-1.23381615e-05,-0.3652282,-0.33271003,0.03251818,-0.35536605,-0.33343232,0.021933734
834,60725,6.0,8.0,2.0,5.0,2.0,-3.0,0.0009809285,0.0009809285,0.5071624,0.52709067,0.019928277,0.44536075,0.44989455,0.0045337975,0.45589155,0.44946614,-0.0064254105,0.4774817,0.47677496,-0.0007067323
835,60834,2.0,1.0,-1.0,1.0,3.0,2.0,-0.0013101101,-0.0013101101,0.059360396,0.08480272,0.02544232,0.15094097,0.083546326,-0.067394644,0.18581018,0.115263484,-0.070546694,0.18654138,0.12316151,-0.06337987
836,60845,4.0,3.0,-1.0,1.0,1.0,0.0,-0.0017483905,-0.0017483905,0.53777957,0.5783411,0.040561557,0.18074493,0.23751691,0.05677198,0.20771617,0.26479015,0.05707398,0.26030925,0.3205498,0.060240537
837,60867,4.0,9.0,5.0,1.0,1.0,0.0,-0.005360026,-0.005360026,0.08293059,0.026021075,-0.056909513,-0.027933992,0.062314656,0.090248644,-0.04433152,0.03970493,0.084036455,-0.030169973,0.041425973,0.071595944
838,60978,1.0,5.0,4.0,1.0,1.0,0.0,-0.0070797764,-0.0070797764,-0.16151299,-0.08636972,0.07514326,0.013155738,0.24549381,0.23233807,-0.034246515,0.21537437,0.24962088,-0.05076467,0.19875464,0.2495193
839,61122,3.0,4.0,1.0,1.0,1.0,0.0,-0.0018648356,-0.0018648356,0.16083005,0.20940882,0.04857877,0.038555034,0.13201283,0.093457796,0.021636093,0.11029135,0.088655256,0.040417418,0.12698549,0.08656807
840,61133,2.0,10.0,8.0,1.0,1.0,0.0,-0.0047031157,-0.0047031157,0.6818338,0.642569,-0.0392648,0.58330715,0.5316881,-0.051619053,0.5866297,0.52884966,-0.057780027,0.61631966,0.5691161,-0.04720354
841,61177,33.0,37.0,4.0,15.0,11.0,-4.0,-0.0031793136,-0.0031793136,0.064188175,0.16445178,0.1002636,0.056984127,0.11610139,0.059117265,0.0497717,0.10448914,0.05471744,0.05376852,0.11387347,0.060104948
842,61216,16.0,17.0,1.0,16.0,9.0,-7.0,-0.0013569873,-0.0013569873,-0.1516273,-0.1347929,0.016834408,-0.051418584,-0.07372576,-0.022307176,-0.05247393,-0.06428745,-0.011813518,-0.07073729,-0.08002007,-0.009282783
843,61510,1.0,1.0,0.0,2.0,1.0,-1.0,0.0025851503,0.0025851503,0.24531014,0.29249564,0.047185495,0.3247086,0.35247433,0.027765721,0.3136743,0.3295377,0.015863389,0.3288346,0.3556482,0.026813596
844,61513,1.0,1.0,0.0,1.0,2.0,1.0,0.0004961118,0.0004961118,-0.16786486,0.027644042,0.1955089,-0.024543526,-0.026797066,-0.0022535399,-0.04501725,-0.04291957,0.0020976812,-0.06051798,-0.038480815,0.022037167
845,61677,6.0,3.0,-3.0,2.0,4.0,2.0,-0.0013552494,-0.0013552494,0.39421713,0.4485256,0.054308474,0.2709179,0.3480146,0.0770967,0.28388673,0.3362714,0.052384675,0.31456548,0.37815484,0.063589364
846,61738,29.0,24.0,-5.0,47.0,44.0,-3.0,0.0009766854,0.0009766854,0.45893133,0.4404225,-0.018508822,-0.028081127,0.09770601,0.12578714,-0.06366746,0.073522866,0.13719033,-0.015920281,0.1204775,0.13639778
847,61748,1.0,1.0,0.0,1.0,1.0,0.0,-0.013027422,-0.013027422,0.60989386,0.6743332,0.06443936,-0.12769145,0.5200085,0.64769995,-0.16005254,0.52759117,0.6876437,-0.01920502,0.59661186,0.6158169
848,61752,1.0,1.0,0.0,1.0,1.0,0.0,-0.002544567,-0.002544567,0.29643226,0.23743157,-0.059000686,0.3613282,0.2462198,-0.115108415,0.36457345,0.25852218,-0.106051266,0.38152692,0.27303258,-0.10849434
849,61797,1.0,1.0,0.0,1.0,1.0,0.0,-0.0057706274,-0.0057706274,0.075478636,0.11851433,0.043035693,0.12885402,0.14063781,0.011783794,0.116693646,0.1386692,0.021975547,0.12296046,0.14494145,0.021980986
850,61801,8.0,10.0,2.0,1.0,1.0,0.0,-0.0019695014,-0.0019695014,0.31854036,0.29952374,-0.019016623,0.4053049,0.4477343,0.042429388,0.42137915,0.4757662,0.054387063,0.44338295,0.4915077,0.04812476
851,61809,21.0,22.0,1.0,10.0,2.0,-8.0,0.00048078783,0.00048078783,0.45227325,0.3399292,-0.11234406,0.3109426,0.280918,-0.030024588,0.30789986,0.2793732,-0.028526664,0.3468846,0.299218,-0.04766661
852,61873,1.0,1.0,0.0,4.0,2.0,-2.0,-0.0012582876,-0.0012582876,-0.07028486,-0.0062648607,0.06402,-0.05658285,0.17698833,0.23357119,-0.0860017,0.19996539,0.28596708,-0.09556306,0.17900991,0.27457297
853,61972,1.0,1.0,0.0,1.0,1.0,0.0,-0.0012555979,-0.0012555979,0.5670921,0.54098886,-0.026103258,0.53207403,0.43001112,-0.10206291,0.5489465,0.44241875,-0.106527746,0.57543164,0.47735906,-0.09807259
854,62006,13.0,12.0,-1.0,2.0,2.0,0.0,-0.0022853352,-0.0022853352,0.4407847,0.47947094,0.038686246,0.34915432,0.37082583,0.021671504,0.37040994,0.40378717,0.03337723,0.3901193,0.42491925,0.034799933
855,62015,6.0,18.0,12.0,6.0,11.0,5.0,-0.006542869,-0.006542869,0.12845147,0.17699075,0.04853928,0.08846434,0.096504666,0.008040324,0.059135098,0.077594586,0.018459488,0.07625205,0.108109795,0.031857744
856,62209,1.0,1.0,0.0,1.0,1.0,0.0,-0.0040771477,-0.0040771477,0.51337266,0.5099848,-0.0033878684,0.33275768,0.4617489,0.12899122,0.32713458,0.46470132,0.13756675,0.37292767,0.49379456,0.120866895
857,62228,1.0,4.0,3.0,2.0,2.0,0.0,-0.010406667,-0.010406667,0.7412214,0.67908466,-0.06213677,0.30130866,0.47214183,0.17083317,0.33792353,0.5170747,0.17915118,0.4199561,0.57027465,0.15031856
858,62275,14.0,20.0,6.0,2.0,1.0,-1.0,-0.006087957,-0.006087957,0.64326984,0.6583302,0.015060365,0.32670262,0.25156996,-0.07513267,0.3709355,0.28272828,-0.088207215,0.45880926,0.39896318,-0.059846073
859,62302,1.0,2.0,1.0,2.0,8.0,6.0,-0.006644115,-0.006644115,0.5307936,0.46604607,-0.06474754,0.092313856,-0.34448266,-0.43679652,0.12282495,-0.33453053,-0.4573555,0.19007236,-0.3052879,-0.49536026
860,62365,1.0,3.0,2.0,1.0,1.0,0.0,-0.0048334897,-0.0048334897,0.71574545,0.73040426,0.014658809,0.38387108,0.52663827,0.14276719,0.40247303,0.5508823,0.14840925,0.48952648,0.6091619,0.11963543
861,62479,2.0,2.0,0.0,1.0,1.0,0.0,-0.0037544407,-0.0037544407,0.055791512,0.06767819,0.011886679,-0.084264174,-0.109635726,-0.025371552,-0.07872783,-0.113094844,-0.034367017,-0.06934185,-0.09935961,-0.030017756
862,62544,1.0,1.0,0.0,2.0,2.0,0.0,0.0005828887,0.0005828887,0.41427138,0.34453914,-0.06973225,-0.35100907,-0.20755029,0.14345878,-0.33150688,-0.17477478,0.1567321,-0.28049985,-0.13068637,0.14981347
863,62561,27.0,43.0,16.0,2.0,2.0,0.0,-0.0023110546,-0.0023110546,0.7137892,0.7404071,0.026617885,0.49440047,0.5646121,0.07021162,0.5196091,0.57715064,0.05754155,0.5762382,0.61747974,0.041241527
864,62683,20.0,12.0,-8.0,7.0,3.0,-4.0,0.0006589368,0.0006589368,0.069834575,0.22038516,0.15055059,-0.3923168,-0.26279765,0.12951913,-0.39642823,-0.25471154,0.14171669,-0.38513288,-0.23776458,0.1473683
865,62748,1.0,1.0,0.0,1.0,2.0,1.0,0.0021982603,0.0021982603,0.22609898,0.22103202,-0.005066961,0.48533288,0.49872002,0.013387144,0.50494033,0.49687776,-0.008062571,0.5007613,0.48765406,-0.01310721
866,62960,1.0,1.0,0.0,2.0,8.0,6.0,-0.006605208,-0.006605208,0.37085932,0.34913388,-0.021725446,0.17269361,0.10826947,-0.06442414,0.15699263,0.101789065,-0.055203564,0.19566591,0.14710139,-0.048564523
867,63081,89.0,93.0,4.0,30.0,39.0,9.0,-0.0029477198,-0.0029477198,-0.2958658,-0.33950242,-0.04363662,-0.19637033,-0.052569833,0.1438005,-0.20513135,-0.05473123,0.15040012,-0.2222834,-0.08272425,0.13955915
868,63182,6.0,13.0,7.0,1.0,1.0,0.0,-0.004462838,-0.004462838,0.040627997,-0.04084616,-0.081474155,-0.035656575,0.022913408,0.058569983,-0.03239679,0.02528635,0.05768314,-0.02495737,0.020031163,0.044988535
869,63345,11.0,4.0,-7.0,2.0,1.0,-1.0,0.0036362857,0.0036362857,0.5464859,0.49174735,-0.05473855,0.061702814,-0.010364853,-0.07206766,0.08443667,0.00633816,-0.07809851,0.15812464,0.06351525,-0.09460939
870,63449,3.0,1.0,-2.0,3.0,3.0,0.0,0.0031023175,0.0031023175,0.20183122,0.15994754,-0.041883677,0.0749088,0.31167692,0.23676813,0.065352194,0.3390449,0.2736927,0.0853606,0.34777117,0.26241058
871,63746,1.0,1.0,0.0,1.0,1.0,0.0,-0.0037711412,-0.0037711412,-0.13573205,-0.089312635,0.04641942,0.08624053,0.0019583383,-0.08428219,0.111647926,0.044593927,-0.067054,0.08436723,0.02942928,-0.05493795
872,63781,1.0,1.0,0.0,1.0,1.0,0.0,-0.0060886405,-0.0060886405,0.019596897,0.07311564,0.053518742,0.029483082,-0.04372024,-0.073203325,0.056589413,-0.04732059,-0.10391,0.060473632,-0.035072234,-0.095545866
873,63825,6.0,8.0,2.0,8.0,5.0,-3.0,-0.0007430725,-0.0007430725,0.6960653,0.70594895,0.009883642,0.63925064,0.6012243,-0.038026333,0.6549325,0.6224727,-0.032459795,0.6728036,0.646989,-0.025814593
874,63922,13.0,29.0,16.0,41.0,80.0,39.0,-0.0069438163,-0.0069438163,0.06937965,0.063972205,-0.005407445,-0.22052824,-0.053281795,0.16724645,-0.21425726,-0.0330018,0.18125546,-0.18691646,-0.020412553,0.1665039
875,63931,1.0,1.0,0.0,1.0,1.0,0.0,-0.0033538751,-0.0033538751,0.12144682,0.09696014,-0.024486676,0.06783358,0.10338267,0.03554909,0.07932145,0.118315496,0.038994044,0.089893885,0.12343095,0.033537067
876,63944,1.0,1.0,0.0,1.0,1.0,0.0,-0.00606028,-0.00606028,0.09584795,0.106964104,0.0111161545,0.051184997,0.035802297,-0.0153827,0.042197097,0.027731683,-0.014465414,0.05250064,0.03713227,-0.0153683685
877,64004,122.0,110.0,-12.0,6.0,12.0,6.0,0.0028529353,0.0028529353,-0.068711035,-0.12037178,-0.051660746,0.094054945,0.112357415,0.01830247,0.082225196,0.1159184,0.0336932,0.06780739,0.09896218,0.031154789
878,64096,53.0,80.0,27.0,194.0,256.0,62.0,-0.0015752884,-0.0015752884,0.35276213,0.4398693,0.08710718,0.255008,0.1838718,-0.07113621,0.2684327,0.18617395,-0.08225876,0.29174805,0.22357893,-0.06816912
879,64295,2.0,7.0,5.0,1.0,1.0,0.0,-0.002473753,-0.002473753,0.033298705,-0.19114453,-0.22444323,0.048527617,0.20664082,0.15811321,0.047792304,0.17616409,0.12837179,0.050010223,0.15798937,0.10797915
880,64483,27.0,24.0,-3.0,13.0,22.0,9.0,0.00094241835,0.00094241835,0.20317864,0.18789335,-0.015285298,-0.2659885,-0.26402983,0.0019586682,-0.3049133,-0.3081277,-0.003214389,-0.28088272,-0.2820002,-0.0011174977
